Source : Fit
Spectrum : 1

Wavelength	Psi	Delta
483.7146	22.491	44.433
483.2189	22.518	44.249
482.7230	22.544	44.063
482.2270	22.571	43.877
481.7309	22.598	43.690
481.2346	22.625	43.501
480.7383	22.652	43.311
480.2419	22.679	43.121
479.7453	22.706	42.929
479.2486	22.734	42.735
478.7518	22.761	42.541
478.2549	22.789	42.345
477.7579	22.816	42.147
477.2608	22.843	41.949
476.7635	22.871	41.749
476.2662	22.899	41.548
475.7687	22.928	41.347
475.2711	22.956	41.143
474.7734	22.985	40.939
474.2756	23.013	40.733
473.7776	23.041	40.525
473.2796	23.070	40.316
472.7814	23.098	40.105
472.2831	23.127	39.893
471.7848	23.156	39.679
471.2863	23.184	39.463
470.7876	23.213	39.246
470.2889	23.243	39.027
469.7900	23.271	38.806
469.2911	23.300	38.584
468.7920	23.329	38.360
468.2928	23.358	38.135
467.7935	23.387	37.907
467.2941	23.418	37.677
466.7945	23.448	37.446
466.2949	23.479	37.213
465.7951	23.510	36.978
465.2952	23.540	36.741
464.7952	23.570	36.502
464.2951	23.601	36.263
463.7949	23.632	36.023
463.2946	23.664	35.781
462.7941	23.695	35.538
462.2935	23.727	35.294
461.7928	23.760	35.049
461.2921	23.792	34.802
460.7911	23.824	34.553
460.2901	23.856	34.303
459.7889	23.889	34.050
459.2877	23.920	33.796
458.7863	23.954	33.539
458.2848	23.987	33.281
457.7832	24.021	33.020
457.2815	24.054	32.757
456.7796	24.087	32.493
456.2777	24.120	32.226
455.7756	24.153	31.957
455.2734	24.188	31.686
454.7711	24.222	31.412
454.2687	24.256	31.137
453.7662	24.290	30.859
453.2635	24.325	30.579
452.7608	24.360	30.296
452.2579	24.395	30.011
451.7549	24.429	29.724
451.2518	24.464	29.435
450.7485	24.498	29.143
450.2452	24.536	28.848

