Source : Fit
Spectrum : 1

Wavelength	Psi	Delta
681.3782	16.067	79.511
680.9272	16.076	79.465
680.4761	16.085	79.418
680.0248	16.094	79.372
679.5735	16.103	79.325
679.1221	16.113	79.279
678.6705	16.122	79.232
678.2189	16.131	79.185
677.7672	16.140	79.138
677.3154	16.149	79.092
676.8634	16.159	79.045
676.4114	16.169	78.999
675.9592	16.178	78.952
675.5070	16.188	78.906
675.0547	16.197	78.859
674.6022	16.207	78.812
674.1497	16.217	78.765
673.6971	16.226	78.718
673.2443	16.236	78.671
672.7915	16.246	78.624
672.3386	16.256	78.576
671.8855	16.265	78.529
671.4324	16.275	78.481
670.9791	16.285	78.434
670.5258	16.294	78.386
670.0723	16.304	78.338
669.6188	16.313	78.290
669.1651	16.323	78.241
668.7114	16.332	78.193
668.2575	16.341	78.144
667.8035	16.351	78.095
667.3495	16.360	78.046
666.8953	16.369	77.998
666.4411	16.379	77.948
665.9868	16.388	77.898
665.5323	16.398	77.848
665.0777	16.407	77.798
664.6230	16.417	77.748
664.1683	16.426	77.698
663.7134	16.436	77.647
663.2584	16.445	77.597
662.8034	16.455	77.546
662.3482	16.464	77.495
661.8929	16.474	77.444
661.4376	16.483	77.393
660.9821	16.493	77.342
660.5265	16.502	77.291
660.0708	16.512	77.239
659.6151	16.522	77.188
659.1592	16.531	77.136
658.7032	16.541	77.084
658.2471	16.551	77.032
657.7909	16.560	76.980
657.3346	16.570	76.928
656.8782	16.580	76.876
656.4218	16.589	76.824
655.9651	16.599	76.771
655.5084	16.609	76.718
655.0516	16.618	76.666
654.5947	16.628	76.613
654.1377	16.638	76.560
653.6806	16.648	76.507
653.2234	16.657	76.454
652.7661	16.667	76.401
652.3087	16.677	76.347
651.8511	16.687	76.294
651.3936	16.697	76.240
650.9358	16.707	76.186
650.4780	16.717	76.132
650.0201	16.727	76.078
649.5620	16.737	76.024
649.1039	16.747	75.970
648.6457	16.757	75.916
648.1873	16.767	75.861
647.7289	16.777	75.806
647.2703	16.787	75.752
646.8117	16.797	75.697
646.3530	16.808	75.642
645.8941	16.818	75.587
645.4351	16.828	75.532
644.9761	16.839	75.478
644.5169	16.849	75.423
644.0577	16.860	75.369
643.5983	16.871	75.314
643.1389	16.882	75.259
642.6793	16.892	75.204
642.2196	16.903	75.149
641.7598	16.914	75.095
641.2999	16.926	75.041
640.8400	16.937	74.986
640.3799	16.948	74.932
639.9197	16.960	74.877
639.4594	16.971	74.822
638.9990	16.982	74.767
638.5385	16.994	74.712
638.0779	17.005	74.657
637.6172	17.016	74.602
637.1564	17.028	74.546
636.6954	17.039	74.490
636.2344	17.051	74.435
635.7733	17.062	74.379
635.3121	17.072	74.321
634.8508	17.083	74.264
634.3893	17.093	74.207
633.9278	17.104	74.149
633.4662	17.114	74.092
633.0044	17.125	74.034
632.5425	17.135	73.976
632.0806	17.145	73.918
631.6186	17.156	73.860
631.1564	17.166	73.801
630.6942	17.177	73.743
630.2318	17.188	73.684
629.7693	17.198	73.626
629.3068	17.209	73.567
628.8441	17.219	73.507
628.3813	17.230	73.448
627.9184	17.241	73.388
627.4554	17.251	73.328
626.9923	17.262	73.268
626.5291	17.273	73.207
626.0658	17.284	73.147
625.6024	17.295	73.086
625.1389	17.306	73.024
624.6753	17.316	72.963
624.2115	17.327	72.901
623.7477	17.338	72.840
623.2838	17.349	72.778
622.8198	17.360	72.716
622.3557	17.371	72.654
621.8914	17.382	72.591
621.4271	17.393	72.529
620.9626	17.404	72.466
620.4980	17.415	72.403
620.0334	17.426	72.340
619.5687	17.438	72.278
619.1038	17.450	72.217
618.6388	17.462	72.155
618.1737	17.474	72.093
617.7086	17.487	72.030
617.2433	17.499	71.968
616.7779	17.511	71.905
616.3124	17.523	71.843
615.8468	17.535	71.780
615.3810	17.548	71.717
614.9153	17.560	71.653
614.4492	17.572	71.590
613.9833	17.585	71.526
613.5172	17.597	71.463
613.0510	17.609	71.400
612.5847	17.622	71.336
612.1182	17.634	71.273
611.6516	17.647	71.209
611.1850	17.659	71.145
610.7183	17.671	71.081
610.2514	17.684	71.017
609.7844	17.697	70.954
609.3173	17.709	70.890
608.8502	17.722	70.826
608.3829	17.734	70.761
607.9156	17.747	70.697
607.4480	17.760	70.632
606.9804	17.772	70.567
606.5127	17.785	70.502
606.0449	17.798	70.437
605.5770	17.810	70.372
605.1089	17.823	70.306
604.6408	17.836	70.241
604.1726	17.849	70.175
603.7042	17.862	70.109
603.2358	17.875	70.043
602.7673	17.888	69.976
602.2986	17.900	69.910
601.8298	17.913	69.843
601.3610	17.926	69.776
600.8920	17.939	69.709
600.4229	17.952	69.642
599.9537	17.965	69.574
599.4844	17.978	69.506
599.0150	17.991	69.439
598.5455	18.005	69.370
598.0759	18.018	69.300
597.6062	18.031	69.231
597.1364	18.044	69.161
596.6664	18.057	69.091
596.1964	18.070	69.021
595.7263	18.084	68.950
595.2560	18.097	68.879
594.7857	18.110	68.807
594.3152	18.124	68.736
593.8447	18.137	68.664
593.3741	18.150	68.591
592.9032	18.164	68.519
592.4323	18.177	68.446
591.9613	18.191	68.373
591.4902	18.204	68.300
591.0190	18.218	68.227
590.5477	18.231	68.154
590.0763	18.244	68.082
589.6048	18.258	68.010
589.1331	18.271	67.939
588.6614	18.284	67.867
588.1896	18.297	67.795
587.7176	18.310	67.723
587.2455	18.323	67.651
586.7734	18.337	67.578
586.3011	18.350	67.505
585.8287	18.363	67.432
585.3563	18.376	67.359
584.8837	18.390	67.286
584.4109	18.403	67.212
583.9382	18.417	67.138
583.4652	18.431	67.064
582.9922	18.445	66.989
582.5191	18.459	66.915
582.0458	18.473	66.840
581.5725	18.488	66.765
581.0991	18.503	66.689
580.6255	18.517	66.613
580.1519	18.532	66.538
579.6780	18.546	66.461
579.2042	18.561	66.385
578.7303	18.576	66.308
578.2561	18.591	66.231
577.7819	18.605	66.154
577.3076	18.620	66.077
576.8332	18.635	65.999
576.3586	18.650	65.922
575.8840	18.666	65.844
575.4093	18.682	65.766
574.9344	18.697	65.688
574.4595	18.713	65.609
573.9844	18.729	65.531
573.5092	18.745	65.452
573.0339	18.761	65.372
572.5586	18.776	65.293
572.0831	18.792	65.213
571.6075	18.808	65.133
571.1318	18.824	65.053
570.6559	18.839	64.972
570.1801	18.854	64.892
569.7040	18.869	64.811
569.2278	18.885	64.730
568.7516	18.900	64.649
568.2753	18.915	64.568
567.7989	18.930	64.487
567.3222	18.944	64.405
566.8455	18.959	64.323
566.3687	18.974	64.241
565.8918	18.989	64.158
565.4149	19.003	64.076
564.9377	19.018	63.993
564.4605	19.033	63.909
563.9832	19.048	63.826
563.5057	19.063	63.742
563.0282	19.080	63.657
562.5505	19.097	63.571
562.0728	19.113	63.485
561.5948	19.130	63.399
561.1169	19.147	63.313
560.6388	19.164	63.226
560.1606	19.181	63.139
559.6823	19.198	63.051
559.2039	19.215	62.964
558.7253	19.231	62.876
558.2467	19.248	62.787
557.7679	19.265	62.699
557.2891	19.282	62.610
556.8102	19.299	62.521
556.3311	19.316	62.431
555.8519	19.334	62.341
555.3726	19.351	62.251
554.8932	19.368	62.161
554.4137	19.385	62.070
553.9341	19.402	61.979
553.4543	19.419	61.888
552.9745	19.436	61.796
552.4946	19.454	61.704
552.0145	19.471	61.612
551.5345	19.488	61.519
551.0541	19.505	61.426
550.5737	19.523	61.333
550.0933	19.540	61.240
549.6126	19.557	61.146
549.1320	19.574	61.052
548.6511	19.591	60.957
548.1702	19.608	60.863
547.6891	19.625	60.768
547.2080	19.643	60.672
546.7267	19.660	60.576
546.2454	19.677	60.480
545.7639	19.694	60.384
545.2823	19.711	60.287
544.8007	19.728	60.190
544.3188	19.746	60.093
543.8369	19.763	59.995
543.3549	19.780	59.897
542.8728	19.797	59.799
542.3905	19.813	59.700
541.9082	19.830	59.601
541.4257	19.847	59.501
540.9431	19.864	59.401
540.4604	19.881	59.301
539.9777	19.898	59.200
539.4948	19.915	59.099
539.0118	19.933	58.997
538.5286	19.953	58.896
538.0454	19.973	58.794
537.5621	19.994	58.691
537.0786	20.014	58.589
536.5950	20.034	58.485
536.1114	20.055	58.382
535.6276	20.075	58.277
535.1437	20.096	58.173
534.6597	20.116	58.068
534.1756	20.136	57.962
533.6913	20.156	57.856
533.2070	20.176	57.750
532.7226	20.195	57.643
532.2380	20.215	57.535
531.7534	20.234	57.427
531.2686	20.254	57.319
530.7837	20.273	57.210
530.2987	20.292	57.101
529.8136	20.311	56.991
529.3284	20.330	56.881
528.8430	20.349	56.770
528.3576	20.368	56.659
527.8720	20.388	56.547
527.3864	20.407	56.435
526.9006	20.428	56.324
526.4147	20.448	56.211
525.9287	20.469	56.098
525.4426	20.489	55.985
524.9564	20.510	55.871
524.4700	20.530	55.756
523.9836	20.551	55.641
523.4971	20.571	55.526
523.0104	20.592	55.410
522.5236	20.613	55.294
522.0367	20.634	55.177
521.5497	20.655	55.060
521.0626	20.677	54.942
520.5754	20.698	54.824
520.0881	20.720	54.705
519.6006	20.742	54.586
519.1131	20.764	54.466
518.6254	20.786	54.346
518.1377	20.808	54.225
517.6498	20.830	54.104
517.1618	20.852	53.982
516.6737	20.874	53.859
516.1855	20.896	53.736
515.6971	20.918	53.613
515.2087	20.941	53.490
514.7202	20.963	53.365
514.2314	20.986	53.240
513.7427	21.009	53.115
513.2538	21.031	52.989
512.7648	21.054	52.862
512.2757	21.076	52.734
511.7864	21.099	52.606
511.2971	21.122	52.476
510.8076	21.145	52.346
510.3181	21.167	52.215
509.8284	21.190	52.083
509.3386	21.213	51.951
508.8488	21.236	51.817
508.3587	21.259	51.683
507.8686	21.282	51.548
507.3784	21.305	51.412
506.8880	21.328	51.276
506.3976	21.351	51.139
505.9070	21.375	51.002
505.4163	21.400	50.866
504.9255	21.424	50.729
504.4346	21.449	50.591
503.9436	21.474	50.452
503.4525	21.499	50.313
502.9612	21.524	50.173
502.4698	21.549	50.032
501.9784	21.573	49.891
501.4868	21.598	49.748
500.9951	21.623	49.605
500.5033	21.648	49.461
500.0114	21.673	49.317
499.5193	21.699	49.171
499.0272	21.724	49.025
498.5349	21.749	48.877
498.0426	21.774	48.730
497.5501	21.799	48.581
497.0575	21.824	48.431
496.5648	21.849	48.281
496.0720	21.874	48.130
495.5790	21.900	47.977
495.0860	21.926	47.824
494.5928	21.951	47.670
494.0995	21.977	47.514
493.6062	22.002	47.359
493.1127	22.028	47.202
492.6190	22.054	47.044
492.1253	22.079	46.885
491.6315	22.106	46.726
491.1375	22.133	46.567
490.6435	22.161	46.407
490.1493	22.188	46.245
489.6550	22.216	46.084
489.1606	22.245	45.921
488.6661	22.274	45.758
488.1714	22.303	45.594
487.6767	22.331	45.429
487.1818	22.360	45.262
486.6869	22.389	45.095
486.1918	22.418	44.927
485.6966	22.448	44.759
485.2013	22.478	44.589
484.7058	22.508	44.419
484.2103	22.538	44.247
483.7146	22.568	44.075
483.2189	22.598	43.901
482.7230	22.628	43.727
482.2270	22.659	43.551
481.7309	22.689	43.375
481.2346	22.720	43.197
480.7383	22.751	43.018
480.2419	22.782	42.838
479.7453	22.813	42.657
479.2486	22.845	42.475
478.7518	22.876	42.292
478.2549	22.907	42.108
477.7579	22.939	41.922
477.2608	22.970	41.735
476.7635	23.002	41.547
476.2662	23.034	41.359
475.7687	23.067	41.169
475.2711	23.099	40.979
474.7734	23.132	40.786
474.2756	23.164	40.593
473.7776	23.197	40.398
473.2796	23.229	40.202
472.7814	23.262	40.004
472.2831	23.295	39.804
471.7848	23.328	39.604
471.2863	23.362	39.402
470.7876	23.395	39.197
470.2889	23.429	38.992
469.7900	23.462	38.785
469.2911	23.495	38.577
468.7920	23.529	38.367
468.2928	23.562	38.156
467.7935	23.596	37.943
467.2941	23.631	37.728
466.7945	23.667	37.511
466.2949	23.702	37.292
465.7951	23.737	37.072
465.2952	23.773	36.851
464.7952	23.808	36.628
464.2951	23.843	36.403
463.7949	23.880	36.179
463.2946	23.916	35.953
462.7941	23.952	35.726
462.2935	23.990	35.498
461.7928	24.027	35.269
461.2921	24.065	35.039
460.7911	24.102	34.806
460.2901	24.140	34.572
459.7889	24.177	34.337
459.2877	24.214	34.099
458.7863	24.253	33.860
458.2848	24.292	33.619
457.7832	24.331	33.376
457.2815	24.370	33.131
456.7796	24.409	32.884
456.2777	24.447	32.636
455.7756	24.486	32.385
455.2734	24.526	32.132
454.7711	24.566	31.878
454.2687	24.606	31.621
453.7662	24.646	31.362
453.2635	24.687	31.101
452.7608	24.728	30.838
452.2579	24.769	30.573
451.7549	24.809	30.306
451.2518	24.850	30.037
450.7485	24.891	29.765
450.2452	24.935	29.490

