Source : prueba_SiO2.P2.12h 05mn 44s
Spectrum : 1

Wavelength	Psi	Delta
604.1726	12.222	128.020
603.7042	12.242	128.049
603.2358	12.260	128.078
602.7673	12.279	128.110
602.2986	12.296	128.150
601.8298	12.313	128.187
601.3610	12.332	128.226
600.8920	12.352	128.257
600.4229	12.373	128.301
599.9537	12.394	128.345
599.4844	12.418	128.390
599.0150	12.445	128.447
598.5455	12.469	128.491
598.0759	12.495	128.538
597.6062	12.516	128.600
597.1364	12.542	128.664
596.6664	12.573	128.729
596.1964	12.600	128.797
595.7263	12.628	128.866
595.2560	12.651	128.934
594.7857	12.671	129.005
594.3152	12.694	129.065
593.8447	12.720	129.121
593.3741	12.743	129.183
592.9032	12.775	129.234
592.4323	12.804	129.286
591.9613	12.839	129.357
591.4902	12.873	129.434
591.0190	12.915	129.496
590.5477	12.942	129.564
590.0763	12.983	129.625
589.6048	13.004	129.684
589.1331	13.030	129.746
588.6614	13.045	129.768
588.1896	13.067	129.820
587.7176	13.097	129.850
587.2455	13.126	129.883
586.7734	13.149	129.892
586.3011	13.168	129.852
585.8287	13.176	129.831
585.3563	13.202	129.769
584.8837	13.225	129.691
584.4109	13.225	129.588
583.9382	13.234	129.494
583.4652	13.248	129.472
582.9922	13.263	129.445
582.5191	13.277	129.413
582.0458	13.294	129.400
581.5725	13.318	129.381
581.0991	13.328	129.363
580.6255	13.328	129.360
580.1519	13.340	129.343
579.6780	13.355	129.324
579.2042	13.362	129.305
578.7303	13.376	129.296
578.2561	13.388	129.285
577.7819	13.394	129.279
577.3076	13.403	129.263
576.8332	13.421	129.241
576.3586	13.430	129.240
575.8840	13.447	129.225
575.4093	13.464	129.224
574.9344	13.478	129.206
574.4595	13.492	129.201
573.9844	13.503	129.187
573.5092	13.517	129.172
573.0339	13.530	129.164
572.5586	13.544	129.150
572.0831	13.558	129.139
571.6075	13.573	129.123
571.1318	13.590	129.123
570.6559	13.607	129.114
570.1801	13.623	129.116
569.7040	13.635	129.115
569.2278	13.653	129.114
568.7516	13.667	129.111
568.2753	13.682	129.108
567.7989	13.697	129.095
567.3222	13.710	129.091
566.8455	13.723	129.093
566.3687	13.738	129.082
565.8918	13.752	129.074
565.4149	13.769	129.071
564.9377	13.779	129.064
564.4605	13.790	129.057
563.9832	13.802	129.048
563.5057	13.814	129.041
563.0282	13.825	129.033
562.5505	13.839	129.027
562.0728	13.852	129.021
561.5948	13.865	129.018
561.1169	13.878	129.011
560.6388	13.891	129.002
560.1606	13.904	128.995
559.6823	13.915	128.982
559.2039	13.927	128.977
558.7253	13.937	128.976
558.2467	13.951	128.975
557.7679	13.964	128.970
557.2891	13.977	128.960
556.8102	13.988	128.953
556.3311	14.000	128.945
555.8519	14.012	128.943
555.3726	14.024	128.933
554.8932	14.035	128.927
554.4137	14.045	128.917
553.9341	14.058	128.908
553.4543	14.069	128.907
552.9745	14.080	128.903
552.4946	14.090	128.904
552.0145	14.101	128.901
551.5345	14.113	128.899
551.0541	14.124	128.896
550.5737	14.132	128.895
550.0933	14.143	128.889
549.6126	14.152	128.884
549.1320	14.162	128.880
548.6511	14.172	128.876
548.1702	14.184	128.869
547.6891	14.193	128.868
547.2080	14.202	128.870
546.7267	14.214	128.872
546.2454	14.224	128.870
545.7639	14.235	128.871
545.2823	14.245	128.867
544.8007	14.254	128.868
544.3188	14.265	128.862
543.8369	14.273	128.862
543.3549	14.284	128.853
542.8728	14.290	128.852
542.3905	14.297	128.865
541.9082	14.307	128.867
541.4257	14.319	128.867
540.9431	14.328	128.869
540.4604	14.338	128.881
539.9777	14.349	128.877
539.4948	14.357	128.884
539.0118	14.369	128.877
538.5286	14.378	128.884
538.0454	14.390	128.886
537.5621	14.401	128.887
537.0786	14.411	128.879
536.5950	14.421	128.884
536.1114	14.432	128.888
535.6276	14.443	128.892
535.1437	14.455	128.897
534.6597	14.467	128.902
534.1756	14.480	128.908
533.6913	14.490	128.910
533.2070	14.502	128.911
532.7226	14.516	128.918
532.2380	14.529	128.913
531.7534	14.544	128.921
531.2686	14.559	128.924
530.7837	14.574	128.932
530.2987	14.589	128.929
529.8136	14.605	128.930
529.3284	14.619	128.932
528.8430	14.634	128.933
528.3576	14.652	128.932
527.8720	14.667	128.935
527.3864	14.682	128.930
526.9006	14.702	128.922
526.4147	14.722	128.931
525.9287	14.741	128.931
525.4426	14.761	128.936
524.9564	14.778	128.935
524.4700	14.797	128.937
523.9836	14.817	128.938
523.4971	14.839	128.938
523.0104	14.860	128.935
522.5236	14.881	128.935
522.0367	14.903	128.923
521.5497	14.926	128.914
521.0626	14.945	128.910
520.5754	14.967	128.903
520.0881	14.992	128.898
519.6006	15.016	128.895
519.1131	15.039	128.892
518.6254	15.066	128.889
518.1377	15.089	128.884
517.6498	15.111	128.873
517.1618	15.131	128.873
516.6737	15.155	128.881
516.1855	15.179	128.876
515.6971	15.204	128.863
515.2087	15.226	128.863
514.7202	15.252	128.862
514.2314	15.275	128.866
513.7427	15.297	128.872
513.2538	15.324	128.866
