# lams, psi_mean, delta_mean
829.959400 12.297173 186.706378
829.540800 12.413275 185.893628
829.122100 12.413075 184.897668
828.703400 12.499906 184.125928
828.284500 12.504480 183.120039
827.865600 12.609439 182.291577
827.446500 12.658642 181.451652
827.027500 12.698777 180.503636
826.608200 12.769653 179.768759
826.188900 12.812780 179.009004
825.769500 12.848880 178.228703
825.350000 12.861876 177.354500
824.930500 12.900402 176.553764
824.510800 12.997279 175.778493
824.091100 13.048351 175.004627
823.671300 13.121244 174.126733
823.251300 13.163502 173.331574
822.831300 13.228590 172.538892
822.411200 13.313624 171.819035
821.991000 13.380374 171.164929
821.570700 13.427269 170.434808
821.150300 13.479313 169.684942
820.729900 13.569852 169.014896
820.309300 13.640113 168.293971
819.888600 13.704682 167.542517
819.467900 13.772157 166.839956
819.047100 13.843605 166.186866
818.626200 13.918941 165.467085
818.205100 13.988772 164.731599
817.784100 14.062009 164.056942
817.362900 14.116729 163.318582
816.941600 14.191645 162.666635
816.520200 14.269104 161.934571
816.098800 14.342491 161.249859
815.677200 14.427323 160.532525
815.255600 14.479406 159.774790
814.833800 14.557184 159.059970
814.412000 14.635369 158.400384
813.990100 14.705296 157.797183
813.568100 14.768683 157.138008
813.146000 14.838274 156.351671
812.723800 14.892515 155.637375
812.301500 14.997956 155.034941
811.879200 15.036015 154.265079
811.456700 15.100784 153.567045
811.034100 15.163799 152.838513
810.611500 15.227797 152.199693
810.188800 15.289411 151.493388
809.765900 15.360134 150.755662
809.343000 15.427570 150.058631
808.920000 15.505751 149.362951
808.496900 15.581559 148.620769
808.073700 15.641665 147.891264
807.650500 15.712543 147.239771
807.227100 15.778281 146.489590
806.803600 15.865726 145.766365
806.380100 15.938426 145.044096
805.956400 16.019576 144.352004
805.532700 16.094894 143.667584
805.108900 16.172261 142.918129
804.685000 16.243489 142.255408
804.261000 16.308309 141.521473
803.836900 16.379873 140.891777
803.412700 16.462701 140.244276
802.988400 16.530664 139.609149
802.564000 16.606480 138.930844
802.139600 16.667159 138.224025
801.715000 16.733787 137.556015
801.290300 16.811281 136.848774
800.865700 16.869255 136.223634
800.440800 16.916759 135.484621
800.015900 16.984217 134.867306
799.590900 17.060614 134.184072
799.165800 17.139646 133.572476
798.740600 17.229799 132.900157
798.315300 17.317225 132.270163
797.889900 17.419182 131.612522
797.464400 17.495587 130.970810
797.038900 17.598954 130.332865
796.613200 17.688528 129.701161
796.187500 17.743183 129.017832
795.761700 17.821251 128.383407
795.335700 17.898052 127.768077
794.909700 17.983345 127.132258
794.483600 18.051640 126.448212
794.057400 18.133185 125.844691
793.631000 18.235177 125.172644
793.204700 18.317717 124.532243
792.778200 18.385772 123.859961
792.351600 18.459910 123.252510
791.924900 18.531246 122.612474
791.498200 18.621941 121.994579
791.071400 18.692082 121.399161
790.644400 18.768171 120.777425
790.217300 18.833046 120.160079
789.790200 18.918027 119.517030
789.363000 18.994824 118.909974
788.935700 19.071704 118.341239
788.508300 19.150359 117.696110
788.080700 19.224960 117.104315
787.653200 19.314333 116.485833
787.225500 19.380714 115.896700
786.797700 19.453085 115.257886
786.369900 19.548206 114.673167
785.941900 19.634104 114.088100
785.513900 19.710053 113.488228
785.085700 19.793892 112.865550
784.657500 19.879398 112.259288
784.229100 19.950275 111.704489
783.800700 20.011439 111.130411
783.372200 20.086661 110.533557
782.943500 20.169183 109.933472
782.514800 20.268325 109.362658
782.086100 20.346126 108.814924
781.657200 20.416579 108.265547
781.228200 20.495763 107.677718
780.799100 20.578326 107.107850
780.369900 20.666337 106.517290
779.940700 20.736062 105.956289
779.511300 20.816337 105.367243
779.081800 20.919282 104.785694
778.652300 21.024805 104.202018
778.222700 21.133331 103.609726
777.793000 21.219143 103.047991
777.363200 21.323789 102.490036
776.933200 21.404608 101.919706
776.503200 21.499625 101.347718
776.073100 21.593385 100.783541
775.642900 21.688780 100.213366
775.212600 21.783180 99.672570
774.782200 21.881808 99.130858
774.351700 21.984528 98.600178
773.921200 22.093455 98.061668
773.490500 22.196269 97.532584
773.059800 22.314617 96.970814
772.628900 22.429246 96.425978
772.198000 22.547849 95.880217
771.766900 22.648416 95.345065
771.335800 22.753148 94.815070
770.904600 22.871065 94.275113
770.473300 22.997788 93.757432
770.041900 23.114282 93.250676
769.610400 23.219421 92.724656
769.178700 23.358534 92.207710
768.747100 23.491188 91.722974
768.315200 23.614703 91.227581
767.883400 23.723815 90.686276
767.451400 23.853783 90.171178
767.019300 24.031223 89.652878
766.587200 24.179862 89.138228
766.154900 24.336303 88.617857
765.722500 24.499331 88.116865
765.290100 24.625487 87.639664
764.857500 24.810438 87.151742
764.424900 24.977219 86.660803
763.992200 25.092706 86.179293
763.559300 25.250543 85.685579
763.126400 25.429076 85.224661
762.693400 25.621457 84.702797
762.260300 25.768412 84.212349
761.827100 25.939319 83.708440
761.393800 26.104957 83.219230
760.960400 26.231225 82.696097
760.526900 26.432116 82.186950
760.093300 26.559846 81.645890
759.659700 26.673376 81.104464
759.225900 26.820550 80.596121
758.792100 27.025057 80.100137
758.358100 27.195968 79.539483
757.924000 27.462847 79.011852
757.489900 27.696820 78.460531
757.055600 27.974967 77.929408
756.621300 28.230820 77.356272
756.186800 28.553165 76.788666
755.752300 28.765928 76.201047
755.317700 28.910533 75.541638
754.883000 29.097619 74.882970
754.448200 29.353841 74.254430
754.013200 29.578391 73.557158
753.578200 29.803640 72.842266
753.143100 29.996770 72.104031
752.707900 30.322649 71.388356
752.272600 30.715137 70.652728
751.837300 30.892714 69.846943
751.401800 31.366045 69.122891
750.966200 31.830258 68.395153
750.530600 32.223490 67.606174
750.094800 32.658295 66.800030
749.658900 33.012013 65.921846
749.223000 33.275994 65.008435
748.786900 33.437667 64.050992
748.350800 33.859060 63.162559
747.914600 33.988564 62.162011
747.478200 34.081774 61.094117
747.041700 34.582641 60.182831
746.605200 34.806340 59.141491
746.168600 35.184998 58.152509
745.731900 35.415410 57.097144
745.295000 35.432257 55.924519
744.858200 35.578074 54.791126
744.421100 35.449542 53.535748
743.984100 35.135762 52.148203
743.546800 34.796843 50.727024
743.109600 34.443947 49.269578
742.672200 34.104344 47.787299
742.234700 33.648727 46.211464
741.797100 33.282169 44.624517
741.359400 32.624481 42.737705
740.921600 32.120661 40.914522
740.483800 31.601511 38.987549
740.045800 31.068379 36.955057
739.607700 30.458818 34.721069
739.169600 29.962975 32.442383
738.731300 29.420118 29.980628
738.293000 28.904591 27.347353
737.854500 28.433438 24.631253
737.416000 28.003258 21.704651
736.977300 27.627712 18.676103
736.538600 27.381139 15.794724
736.099700 27.162325 12.626120
735.660800 27.057633 9.563972
735.221800 27.011249 6.434485
734.782700 27.057417 3.510312
734.343400 27.184430 0.499803
733.904100 27.386518 357.395962
733.464700 27.631575 354.547902
733.025200 27.930942 351.820198
732.585600 28.311099 349.206159
732.145900 28.692195 346.782850
731.706100 29.135024 344.287323
731.266200 29.641449 341.816903
730.826200 30.157642 339.552149
730.386100 30.631755 337.522550
729.945900 31.160020 335.516885
729.505700 31.669624 333.618449
729.065300 32.134003 331.981962
728.624800 32.552789 330.427402
728.184300 32.892874 329.011535
727.743600 33.154422 327.702685
727.302800 33.466541 326.388289
726.861900 33.772562 325.112809
726.421000 33.999398 323.888938
725.979900 34.052618 322.790147
725.538800 34.075010 321.672861
725.097500 34.103629 320.550591
724.656100 33.948229 319.575897
724.214700 33.659950 318.712819
723.773200 33.285603 317.888490
723.331500 32.997316 316.984033
722.889800 32.771216 316.043622
722.447900 32.492523 315.132038
722.006000 32.200055 314.230723
721.564000 31.931629 313.313140
721.121800 31.582451 312.460340
720.679600 31.222951 311.644953
720.237300 30.776480 310.885406
719.794900 30.265447 310.183711
719.352400 29.812837 309.385882
718.909700 29.392833 308.641150
718.467000 29.136245 307.745734
718.024200 28.852250 306.930449
717.581300 28.548660 306.171035
717.138300 28.224237 305.454001
716.695200 27.904978 304.732390
716.252000 27.580848 304.009205
715.808700 27.331759 303.228652
715.365300 27.075057 302.452759
714.921800 26.805352 301.708607
714.478200 26.548124 300.950322
714.034500 26.312513 300.201685
713.590700 26.085036 299.449457
713.146900 25.855017 298.653669
712.702800 25.643606 297.880780
712.258800 25.432295 297.139862
711.814600 25.235171 296.384659
711.370300 25.057098 295.622651
710.925900 24.859141 294.873985
710.481400 24.702039 294.109437
710.036900 24.520575 293.363765
709.592200 24.376001 292.602142
709.147400 24.202885 291.867705
708.702600 24.056614 291.088291
708.257600 23.900455 290.324310
707.812500 23.770793 289.538024
707.367400 23.625486 288.748303
706.922100 23.506904 287.958978
706.476700 23.389617 287.149648
706.031300 23.268413 286.328851
705.585700 23.135649 285.532472
705.140100 23.034454 284.717269
704.694300 22.936680 283.890983
704.248400 22.846500 283.044927
703.802500 22.767249 282.196715
703.356400 22.675839 281.340574
702.910300 22.580509 280.501786
702.464100 22.488877 279.632542
702.017700 22.411680 278.760252
701.571200 22.339554 277.885565
701.124700 22.263223 277.009923
700.678000 22.184254 276.111207
700.231300 22.113208 275.204469
699.784400 22.047187 274.300272
699.337500 21.982150 273.388060
698.890400 21.922397 272.464224
698.443300 21.857884 271.535077
697.996100 21.805695 270.591993
697.548800 21.746009 269.640921
697.101300 21.689508 268.695451
696.653700 21.639806 267.741212
696.206100 21.590324 266.764390
695.758400 21.537790 265.790378
695.310500 21.488696 264.808589
694.862600 21.441450 263.827140
694.414600 21.392175 262.832714
693.966400 21.353646 261.832306
693.518200 21.322727 260.829106
693.069900 21.282365 259.824454
692.621500 21.247662 258.809609
692.172900 21.207602 257.780435
691.724300 21.170415 256.753976
691.275600 21.139714 255.712992
690.826700 21.106707 254.666525
690.377800 21.079110 253.627465
689.928800 21.050496 252.569436
689.479700 21.024728 251.507070
689.030400 20.997887 250.450823
688.581100 20.969658 249.384823
688.131700 20.940563 248.317696
687.682100 20.917118 247.243879
687.232500 20.898203 246.150867
686.782800 20.874694 245.050978
686.332900 20.858694 243.950538
685.883000 20.837761 242.839675
685.433000 20.825781 241.733791
684.982800 20.808298 240.622791
684.532700 20.786818 239.490648
684.082300 20.770738 238.351726
683.631900 20.756775 237.221525
683.181300 20.745538 236.075826
682.730700 20.743444 234.936793
682.280000 20.734234 233.788956
681.829200 20.726276 232.632955
681.378200 20.719814 231.481839
680.927200 20.712764 230.327552
680.476100 20.708682 229.159561
680.024800 20.705212 227.992849
679.573500 20.700465 226.816732
679.122100 20.693654 225.637517
678.670500 20.691966 224.456821
678.218900 20.690021 223.275718
677.767200 20.697114 222.101898
677.315400 20.698899 220.921134
676.863400 20.705106 219.727011
676.411400 20.708677 218.536044
675.959200 20.713630 217.344259
675.507000 20.721191 216.152585
675.054700 20.724711 214.955928
674.602200 20.730885 213.755108
674.149700 20.743133 212.561653
673.697100 20.752507 211.357239
673.244300 20.768752 210.156924
672.791500 20.779548 208.939230
672.338600 20.791979 207.734766
671.885500 20.803989 206.529036
671.432400 20.820256 205.316536
670.979100 20.841379 204.101379
670.525800 20.863742 202.875731
670.072300 20.883648 201.654566
669.618800 20.904287 200.436977
669.165100 20.925060 199.214732
668.711400 20.952326 198.003883
668.257500 20.979769 196.784936
667.803500 21.008882 195.552214
667.349500 21.036649 194.319183
666.895300 21.066264 193.099838
666.441100 21.096711 191.885407
665.986800 21.126623 190.672784
665.532300 21.162747 189.453696
665.077700 21.198646 188.234052
664.623000 21.231559 187.006908
664.168300 21.269604 185.788903
663.713400 21.306876 184.570097
663.258400 21.343975 183.349770
662.803400 21.382799 182.125802
662.348200 21.423424 180.902391
661.892900 21.465095 179.687907
661.437600 21.503646 178.475497
660.982100 21.544517 177.266415
660.526500 21.588713 176.052730
660.070800 21.630918 174.846747
659.615100 21.678519 173.649671
659.159200 21.725578 172.451895
658.703200 21.770103 171.237565
658.247100 21.812464 170.035348
657.790900 21.855467 168.845631
657.334600 21.902147 167.656710
656.878200 21.953387 166.474338
656.421800 22.003217 165.287402
655.965100 22.051353 164.103797
655.508400 22.098394 162.915721
655.051600 22.145568 161.733617
654.594700 22.193306 160.557921
654.137700 22.245919 159.384277
653.680600 22.294647 158.208290
653.223400 22.345419 157.037503
652.766100 22.396116 155.874844
652.308700 22.445074 154.705183
651.851100 22.495541 153.540777
651.393600 22.552546 152.390883
650.935800 22.608888 151.237480
650.478000 22.663510 150.095056
650.020100 22.718211 148.949356
649.562000 22.769783 147.807470
649.103900 22.819449 146.666675
648.645700 22.868420 145.525279
648.187300 22.922162 144.383690
647.728900 22.975550 143.240430
647.270300 23.029633 142.104801
646.811700 23.080669 140.971825
646.353000 23.134313 139.845017
645.894100 23.185686 138.728143
645.435100 23.238115 137.609886
644.976100 23.295471 136.491616
644.516900 23.345623 135.368026
644.057700 23.399719 134.238003
643.598300 23.452818 133.117914
643.138900 23.508269 132.027459
642.679300 23.561951 130.927421
642.219600 23.615014 129.829588
641.759800 23.668749 128.731885
641.299900 23.727310 127.633095
640.840000 23.790288 126.533729
640.379900 23.844550 125.460520
639.919700 23.903145 124.376090
639.459400 23.965575 123.309384
638.999000 24.013935 122.230274
638.538500 24.076778 121.162539
638.077900 24.125755 120.109358
