# lams, psi_mean, delta_mean
672.791500 36.784569 79.160002
672.338600 36.715506 79.186248
671.885500 36.650655 79.211729
671.432400 36.596500 79.239024
670.979100 36.547202 79.265854
670.525800 36.483784 79.287789
670.072300 36.435634 79.313105
669.618800 36.367121 79.342750
669.165100 36.301077 79.371443
668.711400 36.253712 79.403139
668.257500 36.208722 79.437561
667.803500 36.166021 79.466141
667.349500 36.098132 79.491319
666.895300 36.044454 79.519400
666.441100 35.986833 79.545980
665.986800 35.939967 79.578954
665.532300 35.898765 79.604847
665.077700 35.847742 79.633438
664.623000 35.783665 79.656963
664.168300 35.726792 79.687081
663.713400 35.664087 79.717711
663.258400 35.609388 79.744808
662.803400 35.541812 79.775437
662.348200 35.492452 79.805442
661.892900 35.432067 79.834489
661.437600 35.363338 79.862076
660.982100 35.304812 79.894014
660.526500 35.243120 79.926172
660.070800 35.185645 79.959272
659.615100 35.142250 79.991480
659.159200 35.088245 80.025855
658.703200 35.031915 80.057055
658.247100 34.978361 80.086341
657.790900 34.915128 80.119760
657.334600 34.860430 80.155517
656.878200 34.816822 80.196430
656.421800 34.761308 80.231074
655.965100 34.697845 80.266980
655.508400 34.633079 80.298374
655.051600 34.558803 80.330400
654.594700 34.501018 80.366024
654.137700 34.456814 80.403847
653.680600 34.396187 80.440582
653.223400 34.331913 80.472486
652.766100 34.262964 80.509606
652.308700 34.197107 80.546728
651.851100 34.132683 80.589055
651.393600 34.092707 80.627131
650.935800 34.034818 80.667448
650.478000 33.982774 80.707309
650.020100 33.926036 80.746362
649.562000 33.864274 80.787905
649.103900 33.789063 80.827474
648.645700 33.719919 80.860540
648.187300 33.653357 80.899413
647.728900 33.594981 80.930174
647.270300 33.532115 80.970632
646.811700 33.468039 81.002337
646.353000 33.391053 81.042196
645.894100 33.320549 81.081482
645.435100 33.254048 81.119862
644.976100 33.195859 81.162561
644.516900 33.125599 81.192461
644.057700 33.068050 81.223051
643.598300 33.012781 81.261370
643.138900 32.952377 81.303672
642.679300 32.888413 81.345311
642.219600 32.818021 81.379955
641.759800 32.753936 81.421218
641.299900 32.692793 81.458037
640.840000 32.629466 81.496072
640.379900 32.569030 81.535389
639.919700 32.514259 81.571263
639.459400 32.452942 81.615642
638.999000 32.367169 81.653484
638.538500 32.305433 81.693834
638.077900 32.221413 81.735622
637.617200 32.147122 81.775593
637.156400 32.083323 81.819424
636.695400 32.013960 81.862958
636.234400 31.954024 81.898619
635.773300 31.871797 81.941094
635.312100 31.788344 81.982154
634.850800 31.729290 82.022153
634.389300 31.653942 82.065524
633.927800 31.613210 82.107534
633.466200 31.555216 82.152144
633.004400 31.489400 82.197013
632.542500 31.408109 82.244977
632.080600 31.331997 82.295691
631.618600 31.230186 82.347014
631.156400 31.141097 82.405214
630.694200 31.022025 82.443177
630.231800 30.945340 82.483008
629.769300 30.846269 82.531547
629.306800 30.798079 82.576184
628.844100 30.693655 82.626107
628.381300 30.630158 82.677948
627.918400 30.566796 82.726155
627.455400 30.514160 82.792668
626.992300 30.438032 82.836396
626.529100 30.312575 82.887407
626.065800 30.238483 82.945302
625.602400 30.141607 83.002117
625.138900 30.037672 83.088044
624.675300 29.867597 83.151861
624.211500 29.748535 83.230620
623.747700 29.657269 83.304564
623.283800 29.663991 83.383746
622.819800 29.654251 83.449029
622.355700 29.674141 83.447939
621.891400 29.626916 83.449547
621.427100 29.574388 83.439441
620.962600 29.462407 83.410950
620.498000 29.279689 83.392037
620.033400 29.140327 83.374871
619.568700 28.970183 83.343654
619.103800 28.804317 83.335829
618.638800 28.646137 83.332304
618.173700 28.494108 83.328337
617.708600 28.282419 83.317251
617.243300 28.087223 83.314070
616.777900 27.923257 83.318774
616.312400 27.743726 83.335023
615.846800 27.561393 83.356085
615.381000 27.373339 83.365762
614.915300 27.163955 83.383284
614.449300 26.972240 83.404561
613.983300 26.776086 83.436942
613.517200 26.594669 83.466344
613.051000 26.407970 83.499912
612.584700 26.214165 83.540782
612.118200 26.026095 83.584733
611.651700 25.834430 83.630179
611.185000 25.656254 83.680181
610.718300 25.474929 83.734819
610.251400 25.294471 83.787182
609.784400 25.113514 83.846244
609.317300 24.937160 83.916552
608.850200 24.771107 83.988445
