# lams, psi_mean, delta_mean
824.510800 27.619771 73.937444
824.091100 27.720729 73.908327
823.671300 27.804942 73.874447
823.251300 27.867585 73.883286
822.831300 27.914625 73.887346
822.411200 28.098672 73.905527
821.991000 28.149451 73.950418
821.570700 28.139876 73.952476
821.150300 28.230627 73.959269
820.729900 28.456420 73.959230
820.309300 28.564298 73.986418
819.888600 28.505999 73.988893
819.467900 28.585009 73.973993
819.047100 28.726905 73.991801
818.626200 28.851709 73.986451
818.205100 28.927629 73.963203
817.784100 29.037490 73.951398
817.362900 29.101719 73.976451
816.941600 29.242303 74.010076
816.520200 29.405089 74.005507
816.098800 29.554911 74.023545
815.677200 29.733617 73.988268
815.255600 29.739499 73.994641
814.833800 29.855232 74.011007
814.412000 30.001516 74.001806
813.990100 30.141428 74.052822
813.568100 30.171707 74.083253
813.146000 30.211912 74.059973
812.723800 30.261473 74.071208
812.301500 30.532306 74.034850
811.879200 30.511856 74.087861
811.456700 30.574229 74.092074
811.034100 30.564961 74.088935
810.611500 30.689959 74.159413
810.188800 30.768529 74.140964
809.765900 30.836646 74.103451
809.343000 30.863555 74.084868
808.920000 30.923710 74.021488
808.496900 30.971357 73.982247
808.073700 30.940205 73.965489
807.650500 31.008938 73.984050
807.227100 31.048513 73.989802
806.803600 31.124565 73.941870
806.380100 31.163858 73.927940
805.956400 31.196038 73.891215
805.532700 31.224245 73.866089
805.108900 31.242740 73.819653
804.685000 31.343237 73.816301
804.261000 31.370069 73.797263
803.836900 31.425397 73.776232
803.412700 31.465997 73.767772
802.988400 31.508883 73.776263
802.564000 31.596323 73.779545
802.139600 31.606774 73.772366
801.715000 31.625602 73.794376
801.290300 31.665884 73.768314
800.865700 31.650740 73.789264
800.440800 31.609552 73.781872
800.015900 31.634491 73.794974
799.590900 31.646950 73.764108
799.165800 31.721120 73.766186
798.740600 31.820123 73.739130
798.315300 31.882347 73.746634
797.889900 32.002285 73.716473
797.464400 32.067043 73.732647
797.038900 32.194506 73.703604
796.613200 32.298614 73.677551
796.187500 32.275730 73.664566
795.761700 32.344185 73.644403
795.335700 32.356432 73.613237
794.909700 32.428514 73.587445
794.483600 32.434192 73.547006
794.057400 32.486719 73.565914
793.631000 32.619129 73.555636
793.204700 32.653473 73.519817
792.778200 32.674283 73.512981
792.351600 32.720946 73.518836
791.924900 32.750052 73.524505
791.498200 32.820314 73.508392
791.071400 32.870109 73.509252
790.644400 32.940754 73.513190
790.217300 32.918517 73.517114
789.790200 32.975287 73.500295
789.363000 33.007472 73.495490
788.935700 33.049154 73.514733
788.508300 33.097395 73.514074
788.080700 33.160908 73.547344
787.653200 33.263905 73.546080
787.225500 33.248299 73.559663
786.797700 33.266112 73.527106
786.369900 33.386368 73.529603
785.941900 33.440152 73.543860
785.513900 33.469740 73.542003
785.085700 33.530354 73.534059
784.657500 33.573205 73.506715
784.229100 33.584279 73.522660
783.800700 33.593683 73.516358
783.372200 33.623625 73.519695
782.943500 33.628021 73.502860
782.514800 33.722838 73.513337
782.086100 33.760436 73.548639
781.657200 33.785894 73.570793
781.228200 33.811428 73.574630
780.799100 33.841267 73.592191
