Source : Fit
Spectrum : 1

Wavelength	Psi	Delta
613.5172	59.216	82.288
613.0510	59.327	82.345
612.5847	59.438	82.402
612.1182	59.550	82.459
611.6516	59.663	82.517
611.1850	59.776	82.575
610.7183	59.890	82.634
610.2514	60.004	82.694
609.7844	60.119	82.754
609.3173	60.234	82.814
608.8502	60.350	82.875
608.3829	60.466	82.937
607.9156	60.583	82.998
607.4480	60.701	83.061
606.9804	60.819	83.124
606.5127	60.938	83.187
606.0449	61.057	83.251
605.5770	61.177	83.315
605.1089	61.298	83.380
604.6408	61.419	83.445
604.1726	61.541	83.511
603.7042	61.663	83.578
603.2358	61.786	83.645
602.7673	61.910	83.713
602.2986	62.034	83.781
601.8298	62.159	83.850
601.3610	62.284	83.919
600.8920	62.410	83.989
600.4229	62.537	84.060
599.9537	62.664	84.131
599.4844	62.792	84.203
599.0150	62.921	84.275
598.5455	63.051	84.348
598.0759	63.181	84.422
597.6062	63.312	84.496
597.1364	63.443	84.570
596.6664	63.576	84.646
596.1964	63.709	84.722
595.7263	63.842	84.798
595.2560	63.977	84.876
594.7857	64.112	84.954
594.3152	64.248	85.033
593.8447	64.385	85.112
593.3741	64.522	85.192
592.9032	64.660	85.273
592.4323	64.799	85.355
591.9613	64.939	85.437
591.4902	65.079	85.521
591.0190	65.219	85.605
590.5477	65.361	85.690
590.0763	65.502	85.775
589.6048	65.644	85.861
589.1331	65.786	85.949
588.6614	65.929	86.037
588.1896	66.073	86.125
587.7176	66.217	86.215
587.2455	66.362	86.306
586.7734	66.508	86.398
586.3011	66.655	86.490
585.8287	66.802	86.584
585.3563	66.950	86.678
584.8837	67.099	86.774
584.4109	67.249	86.873
583.9382	67.399	86.973
583.4652	67.550	87.074
582.9922	67.702	87.176
582.5191	67.855	87.279
582.0458	68.009	87.384
581.5725	68.163	87.492
581.0991	68.318	87.602
580.6255	68.474	87.713
580.1519	68.631	87.825
579.6780	68.788	87.939
579.2042	68.947	88.054
578.7303	69.106	88.170
578.2561	69.265	88.288
577.7819	69.426	88.408
577.3076	69.587	88.529
576.8332	69.749	88.652
576.3586	69.912	88.779
575.8840	70.075	88.909
575.4093	70.240	89.041
574.9344	70.405	89.175
574.4595	70.571	89.311
573.9844	70.738	89.449
573.5092	70.905	89.588
573.0339	71.074	89.730
572.5586	71.243	89.874
572.0831	71.412	90.021
571.6075	71.583	90.169
571.1318	71.754	90.319
570.6559	71.925	90.469
570.1801	72.098	90.622
569.7040	72.271	90.778
569.2278	72.445	90.936
568.7516	72.619	91.097
568.2753	72.794	91.257
567.7989	72.969	91.421
567.3222	73.146	91.587
566.8455	73.323	91.756
566.3687	73.501	91.928
565.8918	73.679	92.103
565.4149	73.859	92.282
564.9377	74.039	92.464
564.4605	74.219	92.650
563.9832	74.401	92.839
563.5057	74.583	93.034
563.0282	74.768	93.242
562.5505	74.953	93.454
562.0728	75.138	93.671
561.5948	75.325	93.893
561.1169	75.512	94.120
560.6388	75.699	94.352
560.1606	75.888	94.590
559.6823	76.077	94.833
559.2039	76.267	95.082
558.7253	76.457	95.338
558.2467	76.648	95.600
557.7679	76.840	95.869
557.2891	77.032	96.145
556.8102	77.225	96.429
556.3311	77.419	96.721
555.8519	77.613	97.020
555.3726	77.808	97.329
554.8932	78.003	97.647
554.4137	78.199	97.975
553.9341	78.395	98.312
553.4543	78.592	98.661
552.9745	78.790	99.020
552.4946	78.988	99.392
552.0145	79.186	99.776
551.5345	79.385	100.173
551.0541	79.584	100.585
550.5737	79.783	101.010
550.0933	79.983	101.451
549.6126	80.183	101.909
549.1320	80.383	102.384
548.6511	80.584	102.879
548.1702	80.784	103.394
547.6891	80.985	103.931
547.2080	81.186	104.491
546.7267	81.387	105.076
546.2454	81.589	105.687
545.7639	81.789	106.326
545.2823	81.990	106.995
544.8007	82.190	107.696
544.3188	82.391	108.434
543.8369	82.591	109.210
543.3549	82.790	110.025
542.8728	82.988	110.885
542.3905	83.186	111.794
541.9082	83.383	112.755
541.4257	83.579	113.775
540.9431	83.774	114.857
540.4604	83.967	116.008
539.9777	84.159	117.233
539.4948	84.348	118.540
539.0118	84.536	119.942
538.5286	84.719	121.491
538.0454	84.900	123.149
537.5621	85.076	124.928
537.0786	85.249	126.837
536.5950	85.417	128.888
536.1114	85.579	131.093
535.6276	85.736	133.463
535.1437	85.885	136.011
534.6597	86.027	138.747
534.1756	86.160	141.674
533.6913	86.283	144.799
533.2070	86.396	148.132
532.7226	86.496	151.672
532.2380	86.584	155.414
531.7534	86.657	159.329
531.2686	86.715	163.407
530.7837	86.757	167.617
530.2987	86.782	171.924
529.8136	86.788	176.281
529.3284	86.777	180.643
528.8430	86.748	184.962
528.3576	86.702	189.193
527.8720	86.638	193.297
527.3864	86.558	197.239
526.9006	86.462	200.993
526.4147	86.351	204.546
525.9287	86.228	207.889
525.4426	86.093	211.024
524.9564	85.948	213.953
524.4700	85.792	216.684
523.9836	85.629	219.225
523.4971	85.457	221.589
523.0104	85.279	223.787
522.5236	85.093	225.826
522.0367	84.902	227.725
521.5497	84.706	229.494
521.0626	84.506	231.143
520.5754	84.301	232.678
520.0881	84.092	234.113
519.6006	83.879	235.456
519.1131	83.664	236.716
518.6254	83.446	237.900
518.1377	83.225	239.015
517.6498	83.003	240.066
517.1618	82.778	241.058
516.6737	82.551	241.996
516.1855	82.322	242.880
515.6971	82.092	243.718
515.2087	81.860	244.514
514.7202	81.626	245.272
514.2314	81.392	245.994
513.7427	81.156	246.683
513.2538	80.919	247.341
512.7648	80.682	247.971
512.2757	80.443	248.574
511.7864	80.203	249.153
511.2971	79.963	249.709
510.8076	79.721	250.244
510.3181	79.479	250.758
509.8284	79.236	251.254
509.3386	78.993	251.733
508.8488	78.749	252.194
508.3587	78.504	252.641
507.8686	78.259	253.072
507.3784	78.014	253.490
506.8880	77.769	253.894
506.3976	77.523	254.287
505.9070	77.276	254.664
505.4163	77.029	255.024
504.9255	76.782	255.373
504.4346	76.535	255.713
503.9436	76.287	256.044
503.4525	76.040	256.367
502.9612	75.792	256.682
502.4698	75.544	256.989
501.9784	75.297	257.289
501.4868	75.049	257.581
500.9951	74.801	257.868
500.5033	74.553	258.148
500.0114	74.306	258.422
499.5193	74.058	258.690
499.0272	73.811	258.953
498.5349	73.563	259.210
498.0426	73.316	259.463
497.5501	73.069	259.711
497.0575	72.822	259.954
496.5648	72.576	260.193
496.0720	72.330	260.428
495.5790	72.083	260.658
495.0860	71.837	260.884
494.5928	71.591	261.107
494.0995	71.345	261.325
493.6062	71.100	261.541
493.1127	70.855	261.753
492.6190	70.611	261.962
492.1253	70.367	262.168
491.6315	70.122	262.367
491.1375	69.879	262.563
490.6435	69.635	262.755
490.1493	69.392	262.946
489.6550	69.149	263.130
489.1606	68.907	263.310
488.6661	68.665	263.489
488.1714	68.423	263.666
487.6767	68.182	263.840
487.1818	67.942	264.013
486.6869	67.702	264.184
486.1918	67.463	264.353
485.6966	67.224	264.517
485.2013	66.985	264.679
484.7058	66.748	264.840
484.2103	66.510	264.999
483.7146	66.274	265.157
483.2189	66.038	265.313
482.7230	65.803	265.468
482.2270	65.569	265.621
481.7309	65.335	265.772
481.2346	65.101	265.922
480.7383	64.869	266.070
480.2419	64.637	266.216
479.7453	64.406	266.361
479.2486	64.175	266.504
478.7518	63.945	266.647
478.2549	63.716	266.788
477.7579	63.488	266.928
477.2608	63.261	267.068
476.7635	63.034	267.205
476.2662	62.808	267.340
475.7687	62.583	267.474
475.2711	62.358	267.607
474.7734	62.135	267.739
474.2756	61.912	267.870
473.7776	61.690	268.000
473.2796	61.469	268.130
472.7814	61.249	268.257
472.2831	61.029	268.384
471.7848	60.810	268.511
471.2863	60.592	268.636
470.7876	60.375	268.760
470.2889	60.159	268.883
469.7900	59.943	269.005
469.2911	59.728	269.127
468.7920	59.515	269.248
468.2928	59.302	269.368
467.7935	59.090	269.487
467.2941	58.878	269.603
466.7945	58.667	269.718
466.2949	58.458	269.833
465.7951	58.249	269.946
465.2952	58.041	270.059
464.7952	57.834	270.172
464.2951	57.628	270.283
463.7949	57.423	270.392
463.2946	57.219	270.500
462.7941	57.017	270.608
462.2935	56.815	270.713
461.7928	56.614	270.817
461.2921	56.415	270.921
460.7911	56.216	271.024
460.2901	56.018	271.126
459.7889	55.822	271.228
459.2877	55.626	271.329
458.7863	55.431	271.428
458.2848	55.237	271.526
457.7832	55.044	271.623
457.2815	54.852	271.720
456.7796	54.661	271.816
456.2777	54.471	271.911
