Source : TiO2_SiO2_Si.D1.14h 06mn 27s.spe
Spectrum : 1

Wavelength	Psi	Delta
620.4980	56.193	342.702
620.0334	56.139	342.312
619.5687	56.116	341.926
619.1038	56.073	341.558
618.6388	56.012	341.187
618.1737	55.956	340.811
617.7086	55.923	340.449
617.2433	55.885	340.094
616.7779	55.834	339.740
616.3124	55.787	339.399
615.8468	55.734	339.069
615.3810	55.690	338.718
614.9153	55.643	338.384
614.4493	55.600	338.058
613.9833	55.553	337.751
613.5172	55.500	337.429
613.0510	55.455	337.114
612.5847	55.414	336.808
612.1182	55.369	336.504
611.6517	55.325	336.199
611.1850	55.273	335.906
610.7183	55.220	335.624
610.2514	55.170	335.331
609.7844	55.119	335.045
609.3173	55.065	334.766
608.8502	55.010	334.489
608.3829	54.961	334.232
607.9155	54.901	333.971
607.4480	54.841	333.718
606.9804	54.776	333.465
606.5127	54.711	333.208
606.0449	54.640	332.961
605.5770	54.572	332.723
605.1089	54.499	332.482
604.6408	54.423	332.236
604.1726	54.344	331.996
603.7042	54.265	331.770
603.2358	54.179	331.546
602.7673	54.094	331.326
602.2986	54.003	331.108
601.8298	53.919	330.889
601.3610	53.830	330.677
600.8920	53.741	330.467
600.4229	53.645	330.264
599.9537	53.548	330.063
599.4844	53.446	329.869
599.0150	53.345	329.678
598.5455	53.241	329.472
598.0759	53.137	329.271
597.6062	53.034	329.083
597.1364	52.918	328.904
596.6664	52.806	328.726
596.1964	52.693	328.545
595.7263	52.573	328.377
595.2560	52.457	328.200
594.7857	52.332	328.027
594.3152	52.208	327.851
593.8447	52.079	327.678
593.3740	51.949	327.507
592.9032	51.813	327.336
592.4323	51.670	327.159
591.9613	51.520	326.995
591.4902	51.387	326.830
591.0190	51.251	326.665
590.5477	51.115	326.497
590.0763	50.971	326.336
589.6048	50.821	326.167
589.1331	50.674	325.994
588.6614	50.525	325.802
588.1896	50.382	325.632
587.7176	50.230	325.467
587.2455	50.091	325.277
586.7734	49.934	325.089
586.3011	49.774	324.859
585.8287	49.571	324.647
585.3563	49.406	324.399
584.8837	49.245	324.135
584.4109	49.105	323.827
583.9382	48.978	323.526
583.4652	48.885	323.274
582.9922	48.774	323.017
582.5191	48.679	322.779
582.0458	48.576	322.565
581.5725	48.456	322.365
581.0991	48.339	322.155
580.6255	48.192	321.969
580.1519	48.059	321.763
579.6780	47.943	321.551
579.2042	47.823	321.343
578.7302	47.686	321.147
578.2561	47.554	320.953
577.7819	47.426	320.754
577.3076	47.301	320.555
576.8332	47.186	320.349
576.3586	47.057	320.165
575.8840	46.936	319.984
575.4093	46.812	319.801
574.9344	46.689	319.611
574.4595	46.572	319.425
573.9844	46.450	319.240
573.5092	46.327	319.051
573.0339	46.202	318.867
572.5586	46.075	318.685
