Source : TiO2_SiO2_Si_muestra2.X1.14h 13mn 58s.spe
Spectrum : 1

Wavelength	Psi	Delta
542.8728	22.043	316.960
542.3905	21.926	316.908
541.9082	21.814	316.847
541.4257	21.700	316.786
540.9431	21.584	316.728
540.4604	21.470	316.671
539.9777	21.357	316.611
539.4948	21.241	316.555
539.0118	21.128	316.503
538.5286	21.013	316.453
538.0454	20.897	316.407
537.5621	20.780	316.361
537.0786	20.664	316.315
536.5950	20.550	316.273
536.1114	20.437	316.231
535.6276	20.321	316.194
535.1437	20.207	316.147
534.6597	20.096	316.103
534.1756	19.981	316.067
533.6913	19.865	316.030
533.2070	19.754	315.997
532.7226	19.641	315.964
532.2380	19.528	315.923
531.7534	19.414	315.899
531.2686	19.301	315.869
530.7837	19.189	315.835
530.2987	19.075	315.801
529.8136	18.961	315.770
529.3284	18.852	315.745
528.8430	18.743	315.725
528.3576	18.636	315.701
527.8720	18.526	315.678
527.3864	18.415	315.662
526.9006	18.308	315.647
526.4147	18.198	315.634
525.9287	18.086	315.617
525.4426	17.978	315.602
524.9564	17.868	315.591
524.4700	17.759	315.577
523.9836	17.649	315.557
523.4971	17.544	315.545
523.0104	17.438	315.532
522.5236	17.330	315.526
522.0367	17.223	315.526
521.5497	17.115	315.522
521.0626	17.005	315.527
520.5754	16.896	315.529
520.0881	16.788	315.530
519.6006	16.676	315.534
519.1131	16.566	315.545
518.6254	16.461	315.559
518.1377	16.351	315.576
517.6498	16.240	315.589
517.1618	16.126	315.611
516.6737	16.016	315.627
516.1855	15.905	315.646
515.6971	15.791	315.662
515.2087	15.678	315.675
514.7202	15.567	315.701
514.2314	15.456	315.730
513.7427	15.340	315.766
513.2538	15.229	315.796
512.7648	15.118	315.826
512.2757	15.001	315.877
511.7864	14.891	315.917
511.2971	14.775	315.960
510.8076	14.660	316.016
510.3181	14.545	316.071
509.8284	14.427	316.114
509.3386	14.309	316.178
508.8488	14.191	316.243
508.3587	14.075	316.317
507.8686	13.958	316.389
507.3784	13.840	316.466
506.8880	13.718	316.542
506.3976	13.599	316.616
505.9070	13.475	316.698
505.4163	13.356	316.787
504.9255	13.233	316.872
504.4346	13.113	316.964
503.9436	12.990	317.064
503.4525	12.865	317.165
502.9612	12.740	317.263
502.4698	12.618	317.369
501.9784	12.495	317.478
501.4868	12.371	317.605
500.9951	12.245	317.740
500.5033	12.121	317.883
500.0114	11.994	318.027
499.5193	11.869	318.180
499.0272	11.745	318.338
498.5349	11.617	318.514
498.0426	11.487	318.694
497.5501	11.363	318.876
497.0575	11.236	319.069
496.5648	11.109	319.277
496.0720	10.979	319.478
495.5790	10.849	319.692
495.0860	10.721	319.910
494.5928	10.593	320.140
494.0995	10.465	320.385
493.6062	10.342	320.642
493.1127	10.216	320.905
492.6190	10.089	321.195
492.1253	9.963	321.486
491.6315	9.837	321.805
491.1375	9.709	322.119
490.6435	9.585	322.457
490.1493	9.460	322.815
489.6550	9.336	323.188
489.1606	9.212	323.577
488.6661	9.087	323.985
488.1714	8.961	324.404
487.6767	8.833	324.850
487.1818	8.709	325.316
486.6869	8.587	325.783
486.1918	8.464	326.267
485.6966	8.340	326.770
485.2013	8.218	327.310
484.7058	8.096	327.875
484.2103	7.981	328.436
483.7146	7.863	329.064
483.2189	7.748	329.735
482.7230	7.630	330.419
482.2270	7.518	331.117
481.7309	7.403	331.852
481.2346	7.291	332.599
480.7383	7.179	333.395
480.2419	7.071	334.199
479.7453	6.965	335.071
479.2486	6.860	335.974
478.7518	6.756	336.904
478.2549	6.655	337.853
477.7579	6.554	338.853
477.2608	6.459	339.847
476.7635	6.363	340.929
476.2662	6.274	342.021
475.7687	6.187	343.172
475.2711	6.102	344.364
474.7734	6.021	345.624
474.2756	5.945	346.928
473.7776	5.869	348.263
473.2796	5.796	349.634
472.7814	5.730	351.022
472.2831	5.666	352.501
471.7848	5.608	354.020
471.2863	5.553	355.559
470.7876	5.502	357.164
470.2889	5.457	358.820
469.7900	5.415	0.477
469.2911	5.377	2.154
468.7920	5.353	3.840
468.2928	5.329	5.533
467.7935	5.310	7.289
467.2941	5.298	9.078
466.7945	5.292	10.937
466.2949	5.291	12.761
465.7951	5.297	14.532
465.2952	5.307	16.315
464.7952	5.326	18.047
464.2951	5.348	19.850
463.7949	5.380	21.646
463.2946	5.413	23.378
462.7941	5.453	25.067
462.2935	5.498	26.676
461.7928	5.547	28.332
461.2921	5.603	29.942
460.7911	5.668	31.505
460.2901	5.738	33.054
459.7889	5.813	34.566
459.2877	5.894	36.059
458.7863	5.981	37.488
458.2848	6.069	38.872
457.7832	6.162	40.274
457.2815	6.264	41.590
456.7796	6.370	42.819
456.2777	6.480	44.026
455.7756	6.592	45.227
455.2734	6.709	46.317
454.7711	6.827	47.398
454.2687	6.949	48.414
453.7662	7.079	49.389
453.2635	7.215	50.335
452.7608	7.351	51.223
452.2579	7.493	52.086
451.7549	7.637	52.899
451.2518	7.784	53.686
450.7485	7.935	54.436
450.2452	8.088	55.151
449.7417	8.245	55.843
449.2382	8.402	56.487
448.7345	8.565	57.116
448.2307	8.728	57.708
447.7267	8.894	58.273
447.2227	9.062	58.813
446.7186	9.235	59.335
446.2143	9.408	59.826
445.7099	9.583	60.295
445.2054	9.761	60.742
444.7008	9.941	61.169
444.1960	10.123	61.574
443.6912	10.308	61.962
443.1862	10.494	62.330
442.6812	10.680	62.677
442.1759	10.871	63.013
441.6706	11.063	63.329
441.1652	11.257	63.632
440.6596	11.452	63.919
440.1540	11.652	64.195
439.6482	11.652	64.195

