Source : SiO2_2mm_muestra2.M1.12h 02mn 31s.spe
Spectrum : 1

Wavelength	Psi	Delta
609.7844	51.673	81.713
609.3173	53.253	81.895
608.8502	54.927	82.048
608.3829	56.815	82.121
607.9155	58.940	82.097
607.4480	60.927	82.053
606.9804	62.872	82.038
606.5127	64.896	81.882
606.0449	67.248	81.409
605.5770	70.015	80.633
605.1089	73.137	79.418
604.6408	76.138	77.718
604.1726	79.471	74.621
603.7042	82.598	69.060
603.2358	85.658	54.797
602.7673	87.460	19.867
602.2986	87.034	320.943
601.8298	84.814	295.752
601.3610	81.991	286.077
600.8920	79.347	281.908
600.4229	76.456	279.330
599.9537	73.416	277.688
599.4844	70.658	276.681
599.0150	67.956	275.979
598.5455	65.457	275.422
598.0759	63.147	275.075
597.6062	60.725	274.748
597.1364	58.515	274.514
596.6664	56.444	274.337
596.1964	54.626	274.234
595.7263	52.803	274.165
595.2560	51.029	274.107
594.7857	49.372	274.103
594.3152	47.809	274.120
593.8447	46.459	274.161
593.3740	45.058	274.214
592.9032	43.771	274.267
592.4323	42.583	274.310
591.9613	41.470	274.330
591.4902	40.430	274.380
591.0190	39.441	274.415
590.5477	38.471	274.426
590.0763	37.533	274.448
589.6048	36.648	274.445
589.1331	35.772	274.420
588.6614	34.989	274.377
588.1896	34.257	274.299
587.7176	33.549	274.201
587.2455	32.874	274.078
586.7734	32.169	273.924
586.3011	31.536	273.736
585.8287	30.894	273.502
585.3563	30.244	273.217
584.8837	29.606	272.857
584.4109	28.968	272.431
583.9382	28.373	271.935
583.4652	27.782	271.352
582.9922	27.204	270.698
582.5191	26.658	269.970
582.0458	26.148	269.174
581.5725	25.598	268.299
581.0991	25.025	267.367
580.6255	24.446	266.365
580.1519	23.875	265.293
579.6780	23.329	264.154
579.2042	22.758	262.957
578.7302	22.192	261.697
578.2561	21.624	260.391
577.7819	21.069	259.018
577.3076	20.529	257.578
576.8332	19.932	256.027
576.3586	19.339	254.395
575.8840	18.752	252.689
575.4093	18.173	250.918
574.9344	17.590	249.007
574.4595	17.001	246.978
573.9844	16.401	244.829
573.5092	15.820	242.550
573.0339	15.228	240.109
572.5586	14.653	237.513
572.0831	14.087	234.725
571.6075	13.515	231.693
571.1318	12.980	228.504
570.6559	12.451	225.069
570.1801	11.954	221.293
569.7040	11.472	217.138
569.2278	11.024	212.670
568.7516	10.633	207.881
568.2753	10.295	202.849
567.7988	10.020	197.405
567.3222	9.808	191.726
566.8455	9.676	185.890
566.3687	9.624	179.908
565.8918	9.653	173.925
565.4149	9.769	167.872
564.9377	9.962	162.017
564.4605	10.234	156.447
563.9832	10.569	151.215
563.5057	10.964	146.283
563.0282	11.426	141.595
562.5505	11.933	137.301
562.0728	12.480	133.365
561.5948	13.047	129.721
561.1169	13.636	126.328
560.6388	14.234	123.173
560.1606	14.825	120.309
559.6823	15.450	117.615
559.2039	16.087	115.126
558.7253	16.714	112.793
558.2467	17.349	110.600
557.7679	17.988	108.540
557.2891	18.646	106.583
556.8102	19.283	104.747
556.3311	19.935	102.988
555.8519	20.575	101.318
555.3726	21.206	99.751
554.8932	21.851	98.260
554.4137	22.490	96.857
553.9341	23.100	95.552
553.4543	23.711	94.345
552.9745	24.342	93.234
552.4946	24.951	92.214
552.0145	25.576	91.294
551.5344	26.197	90.456
551.0541	26.831	89.709
550.5737	27.461	89.044
550.0933	28.122	88.474
549.6127	28.772	87.979
549.1320	29.441	87.551
548.6511	30.124	87.189
548.1702	30.825	86.888
547.6891	31.503	86.629
547.2080	32.220	86.427
