# lams, desv_psi, desv_delta
606.512700 6.621008 3.024324
606.044900 6.534512 2.969372
605.577000 6.446518 2.913782
605.108900 6.359521 2.862311
604.640800 6.273525 2.808813
604.172600 6.185026 2.752320
603.704200 6.096525 2.696794
603.235800 6.009022 2.643365
602.767300 5.923025 2.591419
602.298600 5.839528 2.541437
601.829800 5.753026 2.491010
601.361000 5.668026 2.441654
600.892000 5.586025 2.392196
600.422900 5.502525 2.344292
599.953700 5.418529 2.295913
599.484400 5.336034 2.248017
599.015000 5.254032 2.202281
598.545500 5.173033 2.154481
598.075900 5.092028 2.108642
597.606200 5.010527 2.065413
597.136400 4.929527 2.021542
596.666400 4.850029 1.976434
596.196400 4.770535 1.933295
595.726300 4.693030 1.892965
595.256000 4.615028 1.852744
594.785700 4.541530 1.812065
594.315200 4.470027 1.772924
593.844700 4.396022 1.732336
593.374000 4.323523 1.692884
592.903200 4.249518 1.654337
592.432300 4.175515 1.614757
591.961300 4.103016 1.579439
591.490200 4.032015 1.541438
591.019000 3.959511 1.503998
590.547700 3.891508 1.465910
590.076300 3.819509 1.428836
589.604800 3.753511 1.394160
589.133100 3.688010 1.356402
588.661400 3.625009 1.316543
588.189600 3.561506 1.280678
587.717600 3.496504 1.245932
587.245500 3.435502 1.208814
586.773400 3.373501 1.174071
586.301100 3.315000 1.133913
585.828700 3.257500 1.098079
585.356300 3.198000 1.060216
584.883700 3.139000 1.022548
584.410900 3.087501 0.975157
583.938200 3.040003 0.929535
583.465200 2.993506 0.887248
582.992200 2.943512 0.846110
582.519100 2.898512 0.806389
582.045800 2.852019 0.768617
581.572500 2.803520 0.736033
581.099100 2.759531 0.699743
580.625500 2.717537 0.667486
580.151900 2.676039 0.632652
579.678000 2.633555 0.596286
579.204200 2.593062 0.562414
578.730200 2.551067 0.530606
578.256100 2.509579 0.498093
577.781900 2.471585 0.467129
577.307600 2.434089 0.435185
576.833200 2.396095 0.403855
576.358600 2.359599 0.374016
575.884000 2.321109 0.347739
575.409300 2.283614 0.322857
574.934400 2.249125 0.298420
574.459500 2.214133 0.277954
573.984400 2.180155 0.260467
573.509200 2.146150 0.247245
573.033900 2.111671 0.239078
572.558600 2.079170 0.238003
572.083100 2.047180 0.239053
571.607500 2.015207 0.247088
571.131800 1.983740 0.260097
570.655900 1.952754 0.276594
570.180100 1.920767 0.296855
569.704000 1.891802 0.319447
569.227800 1.861355 0.344749
568.751600 1.832878 0.369606
568.275300 1.804402 0.396234
567.798800 1.775915 0.425338
567.322200 1.748441 0.453520
566.845500 1.720968 0.483171
566.368700 1.694003 0.511823
565.891800 1.668532 0.541549
565.414900 1.641556 0.571117
564.937700 1.617088 0.601126
564.460500 1.593128 0.630701
563.983200 1.569630 0.663043
563.505700 1.544165 0.693571
563.028200 1.520228 0.726645
562.550500 1.496731 0.757777
562.072800 1.472761 0.787890
561.594800 1.449792 0.821509
561.116900 1.426805 0.851635
560.638800 1.403858 0.883728
560.160600 1.381892 0.916110
559.682300 1.359907 0.950323
559.203900 1.337433 0.979986
558.725300 1.314960 1.009634
558.246700 1.294464 1.039716
557.767900 1.274502 1.069269
557.289100 1.254518 1.097974
556.810200 1.234606 1.125647
556.331100 1.215112 1.154886
555.851900 1.195617 1.185271
555.372600 1.176123 1.214449
554.893200 1.156168 1.242530
554.413700 1.137136 1.271054
553.934100 1.119154 1.299527
553.454300 1.100201 1.328654
552.974500 1.081763 1.358161
552.494600 1.064326 1.386293
552.014500 1.046291 1.414261
551.534400 1.028314 1.440722
551.054100 1.010851 1.469725
550.573700 0.994843 1.498623
550.093300 0.978381 1.529053
549.612700 0.962404 1.558737
549.132000 0.946911 1.583851
548.651100 0.930452 1.613665
548.170200 0.915991 1.642840
547.689100 0.900983 1.669414
547.208000 0.887040 1.698072
546.726700 0.872032 1.724180
546.245400 0.856543 1.751867
545.763900 0.843531 1.779661
545.282300 0.830520 1.807878
544.800700 0.818061 1.834894
544.318800 0.804017 1.862004
543.836900 0.790008 1.888207
543.354900 0.777069 1.915762
542.872800 0.763061 1.942072
542.390500 0.750531 1.968661
541.908200 0.737041 1.995434
541.425700 0.725029 2.021226
540.943100 0.713497 2.048915
540.460400 0.700967 2.076329
539.977700 0.688437 2.099001
539.494800 0.675427 2.125969
539.011800 0.663377 2.150878
538.528600 0.651845 2.175091
538.045400 0.640906 2.203032
537.562100 0.629452 2.228708
537.078600 0.618518 2.255174
536.595000 0.607067 2.280176
536.111400 0.595576 2.305705
535.627600 0.585083 2.332466
535.143700 0.573593 2.355799
534.659700 0.563101 2.381961
534.175600 0.552610 2.406369
533.691300 0.542595 2.430100
533.207000 0.533489 2.453303
532.722600 0.523474 2.478498
532.238000 0.513027 2.502174
531.753400 0.502491 2.525927
531.268600 0.492953 2.547699
530.783700 0.483414 2.570264
530.298700 0.474486 2.591651
529.813600 0.464948 2.614696
529.328400 0.454323 2.637211
528.843000 0.443744 2.658539
528.357600 0.434249 2.678218
527.872000 0.425231 2.698751
527.386400 0.415693 2.719029
526.900600 0.404637 2.737663
526.414700 0.396139 2.760528
525.928700 0.386081 2.781346
525.442600 0.377627 2.801478
524.956400 0.368522 2.821649
524.470000 0.359071 2.841539
523.983600 0.350099 2.861778
523.497100 0.341128 2.882081
523.010400 0.332681 2.899637
522.523600 0.323815 2.918655
522.036700 0.316792 2.939957
521.549700 0.307829 2.959330
521.062600 0.299395 2.981450
520.575400 0.292898 3.001293
520.088100 0.285522 3.019434
519.600600 0.278094 3.035938
519.113100 0.270205 3.053267
518.625400 0.263649 3.072589
518.137700 0.256100 3.090226
517.649800 0.248486 3.109527
517.161800 0.239942 3.127333
516.673700 0.232921 3.145831
516.185500 0.226959 3.162919
515.697100 0.219409 3.183408
515.208700 0.211859 3.202432
514.720200 0.205832 3.220406
514.231400 0.198879 3.239321
513.742700 0.192001 3.259088
513.253800 0.185444 3.275125
512.764800 0.178500 3.291000
512.275700 0.171869 3.308142
511.786400 0.163936 3.325646
511.297100 0.156465 3.345922
510.807600 0.150978 3.361382
510.318100 0.145946 3.373020
509.828400 0.140915 3.388951
509.338600 0.134526 3.402945
508.848800 0.127163 3.416361
508.358700 0.120801 3.428888
507.868600 0.114692 3.441468
507.378400 0.107699 3.455409
506.888000 0.100165 3.467412
506.397600 0.094707 3.483609
505.907000 0.088274 3.496608
505.416300 0.081733 3.510295
504.925500 0.076173 3.522248
504.434600 0.070316 3.536988
503.943600 0.065317 3.549589
503.452500 0.060468 3.557363
502.961200 0.053529 3.568032
502.469800 0.048280 3.574485
501.978400 0.041633 3.581838
501.486800 0.037072 3.591187
500.995100 0.031182 3.601439
500.503300 0.024786 3.609553
500.011400 0.018824 3.617433
499.519300 0.013077 3.625882
499.027200 0.009018 3.628977
498.534900 0.008083 3.639330
498.042600 0.009609 3.643091
497.550100 0.014434 3.644906
497.057500 0.018148 3.651364
496.564800 0.022745 3.654782
496.072000 0.028160 3.658343
495.579000 0.033322 3.661982
495.086000 0.037749 3.664411
494.592800 0.042618 3.668626
494.099500 0.046058 3.666942
493.606200 0.050521 3.668253
493.112700 0.054507 3.666573
492.619000 0.058506 3.668966
492.125300 0.062506 3.667728
491.631500 0.066000 3.666014
491.137500 0.069515 3.662709
490.643500 0.074009 3.660675
490.149300 0.078526 3.655841
489.655000 0.083540 3.650947
489.160600 0.087031 3.642699
488.666100 0.090030 3.634199
488.171400 0.092522 3.626216
487.676700 0.096043 3.618969
487.181800 0.099534 3.610727
486.686900 0.102041 3.604486
486.191800 0.104058 3.600012
485.696600 0.106077 3.592100
485.201300 0.108565 3.585888
484.705800 0.111038 3.575318
484.210300 0.113024 3.570664
483.714600 0.114544 3.558325
483.218900 0.115544 3.548712
482.723000 0.116092 3.539328
482.227000 0.117580 3.528948
481.730900 0.118090 3.517973
481.234600 0.118627 3.506519
480.738300 0.118141 3.496502
480.241900 0.117656 3.483338
479.745300 0.117205 3.468968
479.248600 0.117721 3.457915
478.751800 0.116760 3.438609
478.254900 0.116367 3.422895
477.757900 0.114945 3.404265
477.260800 0.114057 3.391217
476.763500 0.112481 3.378320
476.266200 0.110546 3.365527
475.768700 0.108616 3.354070
475.271100 0.107621 3.336513
474.773400 0.104577 3.323983
474.275600 0.101129 3.308497
473.777600 0.098216 3.292836
473.279600 0.095771 3.278234
472.781400 0.091882 3.266740
472.283100 0.088912 3.256878
471.784800 0.085407 3.249510
471.286300 0.081365 3.241452
470.787600 0.076961 3.236755
470.288900 0.072028 3.234872
469.790000 0.069072 3.233730
469.291100 0.065033 3.222751
468.792000 0.060995 3.218170
468.292800 0.057726 3.217761
467.793500 0.054369 3.222198
467.294100 0.050764 3.231827
466.794500 0.046608 3.232586
466.294900 0.043004 3.235729
465.795100 0.038837 3.236278
465.295200 0.035949 3.247645
464.795200 0.032347 3.253668
464.295100 0.027791 3.259472
463.794900 0.024786 3.274683
463.294600 0.022368 3.280190
462.794100 0.019079 3.290070
462.293500 0.018193 3.290070
461.792800 0.016653 3.299255
461.292100 0.016258 3.301769
460.791100 0.014526 3.308359
460.290100 0.014572 3.315537
459.788900 0.012342 3.326347
459.287700 0.012490 3.342149
458.786300 0.012662 3.351767
458.284800 0.012662 3.360908
457.783200 0.013650 3.371759
457.281500 0.013317 3.387881
456.779600 0.012503 3.397297
456.277700 0.012662 3.408513
455.775600 0.012342 3.417491
455.273400 0.013650 3.425990
454.771100 0.013051 3.434408
454.268700 0.013503 3.444863
453.766200 0.015395 3.455398
453.263500 0.017786 3.464895
452.760800 0.020785 3.474392
452.257900 0.024664 3.483889
451.754900 0.029103 3.492428
451.251800 0.034269 3.500409
450.748500 0.039400 3.508869
450.245200 0.045177 3.516371
449.741700 0.051468 3.523394
449.238200 0.058813 3.530856
448.734500 0.066204 3.536842
448.230700 0.073664 3.542828
447.726700 0.081586 3.547816
447.222700 0.090046 3.552765
446.718600 0.099510 3.557274
446.214300 0.108500 3.561265
445.709900 0.118001 3.564258
445.205400 0.128516 3.567251
444.700800 0.139030 3.569726
444.196000 0.150071 3.571682
443.691200 0.161103 3.572680
443.186200 0.172676 3.573639
442.681200 0.184232 3.574118
442.175900 0.197274 3.573600
441.670600 0.209386 3.572563
441.165200 0.222949 3.571565
440.659600 0.236553 3.569531
440.154000 0.249642 3.566979
439.648200 0.249642 3.566979
