# lams, desv_psi, desv_delta
822.411200 0.400632 18.518595
821.991000 0.390304 18.539365
821.570700 0.375066 18.545500
821.150300 0.361807 18.567567
820.729900 0.346555 18.576144
820.309300 0.333708 18.583199
819.888600 0.323399 18.578427
819.467900 0.316057 18.581728
819.047100 0.299451 18.592852
818.626200 0.291349 18.604281
818.205100 0.283339 18.620847
817.784100 0.273518 18.626656
817.362900 0.256513 18.636480
816.941600 0.244461 18.646255
816.520200 0.236306 18.661257
816.098800 0.225105 18.671038
815.677200 0.217304 18.697123
815.255600 0.207760 18.708698
814.833800 0.204500 18.717280
814.412000 0.200577 18.718354
813.990100 0.194590 18.724499
813.568100 0.195070 18.725917
813.146000 0.191162 18.725042
812.723800 0.195839 18.738203
812.301500 0.189170 18.740793
811.879200 0.188889 18.747200
811.456700 0.190316 18.754513
811.034100 0.195055 18.772503
810.611500 0.191087 18.788865
810.188800 0.193996 18.785201
809.765900 0.194962 18.787699
809.343000 0.197186 18.782119
808.920000 0.202920 18.777419
808.496900 0.209967 18.776185
808.073700 0.216363 18.761752
807.650500 0.220239 18.758662
807.227100 0.224331 18.756080
806.803600 0.226677 18.751308
806.380100 0.237622 18.747107
805.956400 0.247710 18.746324
805.532700 0.254671 18.743605
805.108900 0.258233 18.737371
804.685000 0.266160 18.735982
804.261000 0.273555 18.735745
803.836900 0.281782 18.732877
803.412700 0.290104 18.716385
802.988400 0.298639 18.711908
802.564000 0.307204 18.708660
802.139600 0.319660 18.687450
801.715000 0.329753 18.664769
801.290300 0.337049 18.649993
800.865700 0.348019 18.629408
800.440800 0.357415 18.611328
800.015900 0.364103 18.597174
799.590900 0.371879 18.579836
799.165800 0.378632 18.552596
798.740600 0.387239 18.535985
798.315300 0.394495 18.515291
797.889900 0.399635 18.492853
797.464400 0.406881 18.468749
797.038900 0.414232 18.427197
796.613200 0.421583 18.392060
796.187500 0.427010 18.367885
795.761700 0.434502 18.338946
795.335700 0.442527 18.300712
794.909700 0.451107 18.271360
794.483600 0.460774 18.233154
794.057400 0.467437 18.208892
793.631000 0.474776 18.183478
793.204700 0.482565 18.147785
792.778200 0.488965 18.116214
792.351600 0.495053 18.073538
791.924900 0.502575 18.048244
791.498200 0.509813 18.021610
791.071400 0.516385 17.984918
790.644400 0.522461 17.957175
790.217300 0.528035 17.921051
789.790200 0.534298 17.890023
789.363000 0.541805 17.852076
788.935700 0.547168 17.815826
788.508300 0.551852 17.774827
788.080700 0.558535 17.727646
787.653200 0.564256 17.692514
787.225500 0.570000 17.659522
786.797700 0.574356 17.621379
786.369900 0.581551 17.572710
785.941900 0.589631 17.529236
785.513900 0.593891 17.484337
785.085700 0.601118 17.448659
784.657500 0.605932 17.406711
784.229100 0.614586 17.358077
783.800700 0.619767 17.327128
783.372200 0.622882 17.294299
782.943500 0.625412 17.245861
782.514800 0.630083 17.215072
782.086100 0.632132 17.182052
781.657200 0.634322 17.156024
781.228200 0.638615 17.123348
780.799100 0.643317 17.086497
780.369900 0.646364 17.044873
779.940700 0.650668 17.003713
