Source : TiO2_Si_SP_muestra2.D1.10h 43mn 29s
Spectrum : 1

Wavelength	Psi	Delta
637.6172	17.509	75.799
637.1564	17.519	75.741
636.6954	17.527	75.687
636.2344	17.534	75.619
635.7733	17.541	75.550
635.3121	17.544	75.481
634.8508	17.551	75.419
634.3893	17.556	75.359
633.9278	17.569	75.294
633.4662	17.585	75.229
633.0044	17.594	75.169
632.5425	17.601	75.116
632.0806	17.609	75.055
631.6186	17.607	75.003
631.1564	17.615	74.946
630.6942	17.615	74.873
630.2318	17.617	74.801
629.7693	17.608	74.735
629.3068	17.618	74.664
628.8441	17.614	74.599
628.3813	17.631	74.534
627.9184	17.645	74.468
627.4554	17.663	74.423
626.9923	17.666	74.367
626.5291	17.663	74.313
626.0658	17.661	74.255
625.6024	17.668	74.196
625.1389	17.673	74.170
624.6753	17.686	74.132
624.2115	17.683	74.095
623.7477	17.685	74.041
623.2838	17.708	74.007
622.8198	17.721	73.929
622.3557	17.715	73.777
621.8914	17.715	73.640
621.4271	17.709	73.501
620.9626	17.698	73.337
620.4980	17.678	73.202
620.0334	17.679	73.044
619.5687	17.695	72.864
619.1038	17.694	72.715
618.6388	17.685	72.571
618.1737	17.687	72.427
617.7086	17.678	72.277
617.2433	17.675	72.138
616.7779	17.674	72.005
616.3124	17.670	71.891
615.8468	17.657	71.790
615.3810	17.657	71.673
614.9153	17.646	71.561
614.4492	17.638	71.447
613.9833	17.632	71.352
613.5172	17.631	71.248
613.0510	17.633	71.149
612.5847	17.633	71.057
612.1182	17.635	70.972
611.6516	17.637	70.888
611.1850	17.638	70.811
610.7183	17.641	70.736
610.2514	17.643	70.661
609.7844	17.643	70.585
609.3173	17.650	70.517
608.8502	17.660	70.453
608.3829	17.666	70.396
607.9156	17.675	70.346
607.4480	17.687	70.299
606.9804	17.697	70.255
606.5127	17.711	70.205
606.0449	17.723	70.162
605.5770	17.736	70.126
605.1089	17.753	70.093
604.6408	17.770	70.048
604.1726	17.793	70.014
603.7042	17.815	69.985
603.2358	17.838	69.956
602.7673	17.859	69.930
602.2986	17.877	69.906
601.8298	17.896	69.884
601.3610	17.916	69.867
600.8920	17.938	69.849
600.4229	17.959	69.835
599.9537	17.981	69.822
599.4844	18.007	69.804
599.0150	18.036	69.801
598.5455	18.060	69.782
598.0759	18.088	69.760
597.6062	18.113	69.759
597.1364	18.142	69.762
596.6664	18.173	69.760
596.1964	18.201	69.755
595.7263	18.231	69.753
595.2560	18.256	69.755
594.7857	18.276	69.760
594.3152	18.301	69.753
593.8447	18.326	69.743
593.3741	18.350	69.735
592.9032	18.384	69.728
592.4323	18.414	69.715
591.9613	18.449	69.712
591.4902	18.484	69.699
591.0190	18.529	69.692
590.5477	18.559	69.682
590.0763	18.605	69.668
589.6048	18.626	69.653
589.1331	18.652	69.630
588.6614	18.666	69.582
588.1896	18.694	69.544
587.7176	18.729	69.501
587.2455	18.764	69.444
586.7734	18.791	69.376
586.3011	18.815	69.259
585.8287	18.826	69.154
585.3563	18.857	69.021
584.8837	18.884	68.874
584.4109	18.887	68.695
583.9382	18.893	68.527
583.4652	18.915	68.419
582.9922	18.932	68.293
582.5191	18.952	68.177
582.0458	18.975	68.083
581.5725	19.003	67.986
581.0991	19.015	67.894
580.6255	19.011	67.831
580.1519	19.021	67.742
579.6780	19.039	67.645
579.2042	19.044	67.555
578.7303	19.060	67.470
578.2561	19.069	67.393
577.7819	19.075	67.311
577.3076	19.082	67.223
576.8332	19.101	67.125
576.3586	19.108	67.046
575.8840	19.127	66.966
575.4093	19.146	66.890
574.9344	19.163	66.804
574.4595	19.179	66.725
573.9844	19.190	66.645
573.5092	19.201	66.562
573.0339	19.214	66.478
572.5586	19.226	66.391
572.0831	19.239	66.305
571.6075	19.254	66.218
571.1318	19.271	66.143
570.6559	19.289	66.062
570.1801	19.305	65.975
569.7040	19.316	65.895
569.2278	19.335	65.817
568.7516	19.350	65.729
568.2753	19.364	65.643
567.7989	19.381	65.554
567.3222	19.393	65.469
566.8455	19.407	65.386
566.3687	19.422	65.297
565.8918	19.438	65.212
565.4149	19.455	65.129
564.9377	19.467	65.042
564.4605	19.481	64.960
563.9832	19.490	64.875
563.5057	19.502	64.790
563.0282	19.513	64.703
562.5505	19.529	64.619
562.0728	19.540	64.532
561.5948	19.554	64.445
561.1169	19.569	64.349
560.6388	19.582	64.255
560.1606	19.596	64.165
559.6823	19.607	64.068
559.2039	19.620	63.981
558.7253	19.631	63.896
558.2467	19.645	63.809
557.7679	19.660	63.711
557.2891	19.675	63.620
556.8102	19.686	63.530
556.3311	19.700	63.444
555.8519	19.714	63.358
555.3726	19.727	63.260
554.8932	19.740	63.167
554.4137	19.751	63.073
553.9341	19.765	62.984
553.4543	19.777	62.891
552.9745	19.788	62.792
552.4946	19.801	62.701
552.0145	19.813	62.617
551.5345	19.826	62.522
551.0541	19.837	62.431
550.5737	19.848	62.342
550.0933	19.863	62.244
549.6126	19.873	62.148
549.1320	19.886	62.054
548.6511	19.899	61.959
548.1702	19.912	61.859
547.6891	19.924	61.761
547.2080	19.935	61.668
546.7267	19.948	61.574
546.2454	19.962	61.479
545.7639	19.974	61.381
545.2823	19.984	61.282
544.8007	19.995	61.183
544.3188	20.007	61.075
543.8369	20.018	60.975
543.3549	20.031	60.869
542.8728	20.040	60.764
542.3905	20.050	60.668
541.9082	20.061	60.563
541.4257	20.074	60.456
540.9431	20.084	60.349
540.4604	20.095	60.244
539.9777	20.108	60.138
539.4948	20.119	60.033
539.0118	20.131	59.929
538.5286	20.140	59.832
538.0454	20.149	59.730
537.5621	20.159	59.626
537.0786	20.170	59.527
536.5950	20.181	59.428
536.1114	20.191	59.323
535.6276	20.202	59.221
