Resultados del Stack: Ajuste_muestra2_2try
Fecha: 2026-06-08 17:23:42
ID: 6

información del stack
=====================

Material: air
Modelo de Dispersión: None

Material: T1_porosa
Modelo de Dispersión: bruggeman
Espesor: 15.26 nm
Parámetros del Modelo: {'f_air': 0.14012753631896632, 'linked_to': 'T1_densa', 'f_optimized': 1.0}

Material: T1_densa
Modelo de Dispersión: cauchy
Espesor: 91.24 nm
Parámetros del Modelo: {'A': 2.946776532748256, 'B': 47.55137940203669, 'C': -35.2978628930602}

Material: Si
Modelo de Dispersión: None

=====================

wl,best_Ic,best_Is,Ic_exp,Is_exp
753.1432,-0.3209806920961113,0.0766050795034385,-0.3095754840900427,0.06792865386598373
752.7079,-0.32102765274773265,0.0767337542636794,-0.30974191168662024,0.06794250740977151
752.2726,-0.32107408106442564,0.07686167328707147,-0.3098748122446497,0.06795465392979262
751.8373,-0.3211199849835652,0.07698882859633004,-0.309978932643967,0.06794346601138739
751.4018,-0.32116538956450863,0.07711527053938072,-0.3102463642224907,0.06826885503050027
750.9662,-0.3212102882494488,0.07724096172976916,-0.3104391158988159,0.06831695006345435
750.5306,-0.3212546750334054,0.07736586548563583,-0.31054204487107073,0.06831118940560442
750.0948,-0.32129857450087856,0.0774900310466425,-0.3107276180881074,0.0683918112599212
749.6589,-0.3213419806891262,0.07761342152812359,-0.31095623127483807,0.06843074933523254
749.223,-0.3213848881777479,0.07773600077308056,-0.3110962446769398,0.06841032977966957
748.7869,-0.3214273265889797,0.07785781651386,-0.3112158675011399,0.06832844920770434
748.3508,-0.32146928124474644,0.0779788048097322,-0.3114134112263505,0.06850856559881131
747.9146,-0.3215107585977281,0.07809898608403115,-0.3116335744174185,0.06843156062405815
747.4782,-0.3215517658410063,0.07821837976560542,-0.3117363769992836,0.0682716555892559
747.0417,-0.3215923072260464,0.07833694947121336,-0.31184642738756096,0.06823301798341314
746.6052,-0.32164460387613464,0.07846496847501357,-0.31198521532421836,0.06821773978397687
746.1686,-0.32169762884784636,0.07859337192299683,-0.31224621366808364,0.06841757953372747
745.7319,-0.32175100287144803,0.07872186121923974,-0.31253339039615047,0.06849765410241881
745.295,-0.3218043925555406,0.0788501757413415,-0.3127451459707346,0.06845825986552566
744.8582,-0.321857191755177,0.07897771985096584,-0.3130142524710925,0.06877483046345056
744.4211,-0.32190945673794513,0.07910459747608209,-0.31311473774615384,0.06877972295695231
743.9841,-0.32196113560297207,0.07923069241976292,-0.31328220861804046,0.06878785247203978
743.5468,-0.322012269030225,0.07935612239897155,-0.31339816012745686,0.06887638371378423
743.1096,-0.32206282533466335,0.07948075235211724,-0.3135152866940142,0.0689594888046383
