## SPECTRUM TYPE:
LCE

## DATE:
08/07/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:13:48

# END TIME:
11:13:48

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
28

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
8 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
937.8333 0.950 347.978 0.02749 -0.00585 0.483 0.84692 8.0000 7.77 0.8114 0.8685 1.322028 
937.4373 14.393 3.534 0.46027 0.02843 -1.305 0.83932 8.0000 8.05 0.6574 0.9385 1.322586 
937.0412 16.464 331.831 0.44097 -0.23614 4.849 0.77240 8.0000 8.03 0.6979 0.7562 1.323146 
936.6450 11.282 291.360 0.11803 -0.30178 0.499 0.77982 8.0000 7.96 0.8839 1.1081 1.323705 
936.2487 11.181 284.432 0.08551 -0.33228 0.464 0.83398 8.0000 8.15 1.1262 1.5358 1.324266 
935.8524 12.326 282.401 0.07468 -0.33962 0.355 0.75772 8.0000 8.35 1.1821 1.7852 1.324826 
935.4560 13.881 277.715 0.04679 -0.34536 0.510 0.66208 8.0000 8.43 1.1013 1.7873 1.325388 
935.0594 13.842 264.200 -0.03275 -0.32244 -0.232 0.61771 8.0000 8.60 1.0454 1.7319 1.325950 
934.6629 7.527 249.853 -0.07867 -0.21443 -0.026 0.84923 8.0000 8.54 1.0825 1.5483 1.326512 
934.2662 5.957 228.905 -0.08623 -0.09886 0.549 0.62171 8.0000 8.61 0.8219 1.1704 1.327076 
933.8694 38.588 324.668 0.23678 -0.16785 0.754 0.06606 8.0000 8.79 0.7982 1.3508 1.327640 
933.4727 5.593 188.571 -0.58457 -0.08811 -1.708 2.98920 8.0000 8.94 1.3702 2.3680 1.328204 
