# lams, psi_mean, delta_mean
797.889900 17.487000 97.540000
797.464400 17.500000 97.536000
797.038900 17.523000 97.495000
796.613200 17.537000 97.469000
796.187500 17.541000 97.443000
795.761700 17.561000 97.421000
795.335700 17.581000 97.383000
794.909700 17.605000 97.344000
794.483600 17.621000 97.288000
794.057400 17.636000 97.296000
793.631000 17.658000 97.276000
793.204700 17.676000 97.228000
792.778200 17.684000 97.209000
792.351600 17.696000 97.205000
791.924900 17.697000 97.204000
791.498200 17.726000 97.181000
791.071400 17.739000 97.171000
790.644400 17.750000 97.166000
790.217300 17.759000 97.157000
789.790200 17.776000 97.129000
789.363000 17.788000 97.115000
788.935700 17.804000 97.119000
788.508300 17.812000 97.109000
788.080700 17.814000 97.132000
787.653200 17.833000 97.119000
787.225500 17.832000 97.122000
786.797700 17.831000 97.077000
786.369900 17.843000 97.074000
785.941900 17.855000 97.076000
785.513900 17.865000 97.064000
785.085700 17.877000 97.044000
784.657500 17.893000 97.007000
784.229100 17.897000 97.006000
783.800700 17.901000 96.986000
783.372200 17.912000 96.977000
782.943500 17.931000 96.952000
782.514800 17.950000 96.941000
782.086100 17.950000 96.967000
781.657200 17.949000 96.976000
781.228200 17.956000 96.973000
780.799100 17.965000 96.983000
780.369900 17.980000 96.976000
779.940700 17.989000 96.966000
779.511300 17.994000 96.973000
779.081800 18.019000 96.944000
778.652300 18.047000 96.910000
778.222700 18.067000 96.885000
777.793000 18.077000 96.885000
777.363200 18.101000 96.876000
776.933200 18.116000 96.858000
776.503200 18.131000 96.838000
776.073100 18.142000 96.832000
775.642900 18.155000 96.797000
775.212600 18.169000 96.785000
774.782200 18.187000 96.769000
774.351700 18.194000 96.793000
773.921200 18.210000 96.780000
773.490500 18.224000 96.787000
773.059800 18.242000 96.781000
772.628900 18.261000 96.759000
772.198000 18.286000 96.734000
771.766900 18.290000 96.716000
771.335800 18.300000 96.717000
770.904600 18.311000 96.701000
770.473300 18.327000 96.703000
770.041900 18.339000 96.704000
769.610400 18.359000 96.713000
769.178700 18.374000 96.724000
768.747100 18.374000 96.728000
768.315200 18.398000 96.729000
767.883400 18.419000 96.708000
767.451400 18.437000 96.673000
767.019300 18.451000 96.665000
766.587200 18.470000 96.645000
766.154900 18.484000 96.627000
765.722500 18.498000 96.640000
765.290100 18.515000 96.632000
764.857500 18.534000 96.637000
764.424900 18.549000 96.626000
763.992200 18.567000 96.623000
763.559300 18.588000 96.607000
763.126400 18.602000 96.620000
762.693400 18.619000 96.586000
762.260300 18.629000 96.577000
761.827100 18.639000 96.568000
761.393800 18.649000 96.558000
760.960400 18.669000 96.517000
760.526900 18.687000 96.510000
760.093300 18.706000 96.491000
759.659700 18.726000 96.456000
759.225900 18.735000 96.464000
758.792100 18.746000 96.467000
758.358100 18.762000 96.441000
757.924000 18.767000 96.430000
757.489900 18.781000 96.420000
757.055600 18.794000 96.418000
756.621300 18.816000 96.407000
756.186800 18.836000 96.373000
755.752300 18.842000 96.379000
755.317700 18.857000 96.372000
754.883000 18.867000 96.381000
754.448200 18.875000 96.369000
754.013200 18.889000 96.378000
753.578200 18.900000 96.366000
753.143100 18.913000 96.363000
752.707900 18.923000 96.369000
752.272600 18.936000 96.362000
751.837300 18.945000 96.357000
751.401800 18.966000 96.314000
750.966200 18.982000 96.305000
750.530600 18.993000 96.306000
750.094800 19.006000 96.282000
749.658900 19.021000 96.275000
749.223000 19.029000 96.269000
748.786900 19.038000 96.270000
748.350800 19.058000 96.251000
747.914600 19.070000 96.264000
747.478200 19.081000 96.271000
747.041700 19.094000 96.268000
746.605200 19.105000 96.253000
746.168600 19.124000 96.228000
745.731900 19.141000 96.209000
745.295000 19.158000 96.201000
744.858200 19.178000 96.179000
744.421100 19.185000 96.181000
743.984100 19.196000 96.190000
743.546800 19.211000 96.172000
743.109600 19.222000 96.174000
742.672200 19.230000 96.190000
742.234700 19.238000 96.191000
741.797100 19.248000 96.168000
741.359400 19.252000 96.168000
740.921600 19.260000 96.177000
740.483800 19.267000 96.184000
740.045800 19.272000 96.199000
739.607700 19.275000 96.215000
739.169600 19.287000 96.213000
738.731300 19.294000 96.223000
738.293000 19.304000 96.215000
737.854500 19.311000 96.214000
737.416000 19.323000 96.208000
736.977300 19.329000 96.214000
736.538600 19.336000 96.226000
736.099700 19.342000 96.230000
735.660800 19.351000 96.236000
735.221800 19.356000 96.232000
734.782700 19.361000 96.263000
734.343400 19.368000 96.248000
733.904100 19.379000 96.241000
733.464700 19.381000 96.238000
733.025200 19.382000 96.243000
732.585600 19.397000 96.222000
732.145900 19.400000 96.219000
731.706100 19.396000 96.208000
731.266200 19.401000 96.211000
730.826200 19.403000 96.207000
730.386100 19.400000 96.214000
729.945900 19.404000 96.195000
729.505700 19.405000 96.181000
729.065300 19.414000 96.146000
728.624800 19.410000 96.139000
728.184300 19.408000 96.121000
727.743600 19.411000 96.109000
727.302800 19.412000 96.105000
726.861900 19.421000 96.071000
726.421000 19.417000 96.053000
725.979900 19.422000 96.025000
725.538800 19.428000 95.987000
725.097500 19.439000 95.940000
724.656100 19.443000 95.923000
724.214700 19.440000 95.906000
723.773200 19.440000 95.873000
723.331500 19.438000 95.857000
722.889800 19.442000 95.800000
722.447900 19.443000 95.768000
722.006000 19.442000 95.725000
721.564000 19.455000 95.674000
721.121800 19.462000 95.649000
720.679600 19.463000 95.623000
720.237300 19.465000 95.594000
719.794900 19.462000 95.578000
719.352400 19.465000 95.531000
718.909700 19.464000 95.493000
718.467000 19.460000 95.432000
718.024200 19.468000 95.380000
717.581300 19.472000 95.333000
717.138300 19.475000 95.289000
716.695200 19.477000 95.235000
716.252000 19.482000 95.182000
715.808700 19.488000 95.109000
715.365300 19.490000 95.053000
714.921800 19.485000 95.016000
714.478200 19.486000 94.963000
714.034500 19.495000 94.901000
713.590700 19.499000 94.855000
713.146900 19.498000 94.798000
712.702800 19.497000 94.731000
712.258800 19.501000 94.661000
711.814600 19.501000 94.599000
711.370300 19.507000 94.536000
710.925900 19.515000 94.467000
710.481400 19.518000 94.416000
710.036900 19.523000 94.367000
709.592200 19.523000 94.309000
709.147400 19.528000 94.254000
708.702600 19.526000 94.197000
708.257600 19.526000 94.142000
707.812500 19.524000 94.088000
707.367400 19.533000 94.035000
706.922100 19.538000 93.984000
706.476700 19.548000 93.933000
706.031300 19.555000 93.874000
705.585700 19.562000 93.836000
705.140100 19.569000 93.797000
704.694300 19.575000 93.753000
704.248400 19.578000 93.711000
703.802500 19.584000 93.674000
703.356400 19.591000 93.622000
702.910300 19.602000 93.586000
702.464100 19.611000 93.535000
702.017700 19.619000 93.491000
701.571200 19.628000 93.452000
701.124700 19.638000 93.426000
700.678000 19.646000 93.397000
700.231300 19.655000 93.372000
699.784400 19.663000 93.337000
699.337500 19.672000 93.311000
698.890400 19.683000 93.284000
698.443300 19.693000 93.265000
697.996100 19.707000 93.226000
697.548800 19.717000 93.206000
697.101300 19.728000 93.187000
696.653700 19.735000 93.170000
696.206100 19.745000 93.145000
695.758400 19.759000 93.135000
695.310500 19.772000 93.112000
694.862600 19.787000 93.104000
694.414600 19.799000 93.096000
693.966400 19.814000 93.078000
693.518200 19.834000 93.066000
693.069900 19.852000 93.062000
692.621500 19.866000 93.059000
692.172900 19.882000 93.063000
691.724300 19.899000 93.067000
691.275600 19.920000 93.076000
690.826700 19.934000 93.075000
690.377800 19.951000 93.071000
689.928800 19.967000 93.075000
689.479700 19.986000 93.083000
689.030400 20.003000 93.095000
688.581100 20.017000 93.098000
688.131700 20.032000 93.105000
687.682100 20.047000 93.113000
687.232500 20.063000 93.107000
686.782800 20.080000 93.123000
686.332900 20.098000 93.138000
685.883000 20.117000 93.162000
685.433000 20.136000 93.180000
684.982800 20.157000 93.202000
684.532700 20.170000 93.218000
684.082300 20.181000 93.227000
683.631900 20.198000 93.242000
683.181300 20.210000 93.251000
682.730700 20.228000 93.250000
682.280000 20.245000 93.272000
681.829200 20.258000 93.280000
681.378200 20.279000 93.302000
680.927200 20.294000 93.325000
680.476100 20.306000 93.334000
680.024800 20.320000 93.349000
679.573500 20.332000 93.366000
679.122100 20.345000 93.380000
678.670500 20.359000 93.399000
678.218900 20.372000 93.418000
677.767200 20.389000 93.432000
677.315400 20.405000 93.453000
676.863400 20.420000 93.460000
676.411400 20.431000 93.471000
675.959200 20.441000 93.478000
675.507000 20.456000 93.496000
675.054700 20.468000 93.524000
674.602200 20.479000 93.547000
674.149700 20.493000 93.566000
673.697100 20.503000 93.586000
673.244300 20.515000 93.601000
672.791500 20.527000 93.616000
672.338600 20.542000 93.634000
671.885500 20.553000 93.656000
671.432400 20.568000 93.681000
670.979100 20.583000 93.706000
670.525800 20.601000 93.731000
670.072300 20.615000 93.743000
669.618800 20.628000 93.764000
669.165100 20.638000 93.782000
668.711400 20.653000 93.797000
668.257500 20.664000 93.820000
667.803500 20.678000 93.840000
667.349500 20.693000 93.856000
666.895300 20.708000 93.872000
666.441100 20.721000 93.886000
665.986800 20.733000 93.904000
665.532300 20.745000 93.924000
665.077700 20.762000 93.939000
664.623000 20.776000 93.957000
664.168300 20.792000 93.977000
663.713400 20.807000 93.992000
663.258400 20.822000 94.009000
662.803400 20.835000 94.024000
662.348200 20.851000 94.037000
661.892900 20.868000 94.044000
661.437600 20.882000 94.059000
660.982100 20.896000 94.074000
660.526500 20.912000 94.088000
660.070800 20.925000 94.099000
659.615100 20.941000 94.102000
659.159200 20.962000 94.111000
658.703200 20.981000 94.118000
658.247100 20.998000 94.117000
657.790900 21.013000 94.123000
657.334600 21.033000 94.124000
656.878200 21.051000 94.133000
656.421800 21.067000 94.139000
655.965100 21.086000 94.144000
655.508400 21.102000 94.141000
655.051600 21.119000 94.147000
654.594700 21.131000 94.154000
654.137700 21.145000 94.157000
653.680600 21.157000 94.159000
653.223400 21.173000 94.160000
652.766100 21.187000 94.165000
652.308700 21.200000 94.162000
651.851100 21.213000 94.163000
651.393600 21.226000 94.162000
650.935800 21.242000 94.168000
650.478000 21.256000 94.166000
650.020100 21.273000 94.163000
649.562000 21.288000 94.163000
649.103900 21.299000 94.158000
648.645700 21.310000 94.150000
648.187300 21.323000 94.146000
647.728900 21.338000 94.137000
647.270300 21.352000 94.132000
646.811700 21.362000 94.116000
646.353000 21.377000 94.110000
645.894100 21.387000 94.100000
645.435100 21.399000 94.089000
644.976100 21.413000 94.080000
644.516900 21.424000 94.057000
644.057700 21.440000 94.036000
643.598300 21.449000 94.020000
643.138900 21.459000 94.009000
642.679300 21.469000 93.997000
642.219600 21.480000 93.975000
641.759800 21.496000 93.958000
641.299900 21.510000 93.935000
640.840000 21.526000 93.917000
640.379900 21.538000 93.901000
639.919700 21.554000 93.878000
639.459400 21.564000 93.864000
638.999000 21.572000 93.840000
638.538500 21.583000 93.820000
638.077900 21.592000 93.800000
637.617200 21.603000 93.778000
637.156400 21.618000 93.760000
