## SPECTRUM TYPE:
LCE

## DATE:
24/09/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:03:08

# END TIME:
11:03:08

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
17

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
13 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
965.3553 47.599 359.747 1.00815 -0.00446 1.333 -0.09173 13.0000 9.57 0.6268 0.6926 1.284337 
964.9649 44.496 325.838 0.93929 -0.63744 9.234 0.01998 13.0000 9.67 0.6477 0.7623 1.284857 
964.5743 44.924 306.351 0.75665 -1.02812 4.030 0.00340 13.0000 9.59 0.6844 0.9011 1.285377 
964.1838 42.672 299.280 0.46916 -0.83670 -2.363 0.07814 13.0000 9.66 0.6480 0.9799 1.285898 
963.7931 56.841 311.747 0.61808 -0.69259 0.977 -0.40715 13.0000 9.73 0.6176 1.0236 1.286419 
963.4023 75.218 355.290 0.37413 -0.03082 0.164 -0.66176 13.0000 9.87 0.6002 0.9887 1.286941 
963.0115 69.199 73.966 0.17449 0.60717 1.543 -0.71152 13.0000 9.97 0.7173 1.0280 1.287463 
962.6207 78.469 69.573 0.06300 0.16916 2.511 -0.42397 13.0000 10.01 0.5967 0.8120 1.287986 
962.2297 60.828 125.310 -0.12945 0.18276 2.046 -0.13808 13.0000 10.05 0.6456 0.8074 1.288509 
961.8386 28.362 38.737 0.17265 0.13850 2.072 0.14525 13.0000 10.14 0.7387 0.9801 1.289033 
961.4474 25.500 316.427 0.18913 -0.17994 1.741 0.21140 13.0000 10.29 0.7486 1.0078 1.289558 
961.0562 22.489 307.244 0.17263 -0.22706 2.709 0.28545 13.0000 10.12 0.8017 1.1093 1.290083 
960.6649 25.443 303.216 0.22318 -0.34085 0.015 0.33125 13.0000 10.34 0.7500 0.9935 1.290608 
960.2736 28.229 297.854 0.30432 -0.57588 0.022 0.43181 13.0000 10.24 0.6852 0.8331 1.291134 
959.8821 23.812 323.577 0.18451 -0.13615 1.464 0.20921 13.0000 10.28 0.5701 0.6296 1.291661 
959.4905 44.453 89.115 0.00701 0.45365 4.450 0.00866 13.0000 10.33 0.5312 0.5577 1.292188 
959.0989 57.867 98.954 -0.16866 1.07041 1.392 -0.52231 13.0000 10.58 0.6294 0.7610 1.292715 
958.7073 74.506 130.756 -0.14969 0.17368 2.097 -0.38176 13.0000 10.59 0.5312 0.6388 1.293243 
