Source : SiO2_50min.P1.10h 59mn 43s
Spectrum : 1

Wavelength	Psi	Delta
638.9990	21.553	93.802
638.5385	21.564	93.787
638.0779	21.570	93.780
637.6172	21.578	93.760
637.1564	21.591	93.752
636.6954	21.602	93.738
636.2344	21.614	93.714
635.7733	21.624	93.694
635.3121	21.632	93.677
634.8508	21.642	93.654
634.3893	21.651	93.640
633.9278	21.669	93.624
633.4662	21.689	93.610
633.0044	21.702	93.597
632.5425	21.713	93.586
632.0806	21.720	93.579
631.6186	21.722	93.573
631.1564	21.731	93.570
630.6942	21.734	93.545
630.2318	21.737	93.521
629.7693	21.729	93.509
629.3068	21.742	93.487
628.8441	21.741	93.472
628.3813	21.763	93.460
627.9184	21.781	93.444
627.4554	21.802	93.450
626.9923	21.808	93.435
626.5291	21.807	93.426
626.0658	21.807	93.420
625.6024	21.816	93.414
625.1389	21.828	93.442
624.6753	21.851	93.448
624.2115	21.848	93.460
623.7477	21.850	93.470
623.2838	21.875	93.489
622.8198	21.886	93.478
622.3557	21.880	93.388
621.8914	21.877	93.302
621.4271	21.870	93.206
620.9626	21.861	93.093
620.4980	21.844	92.995
620.0334	21.848	92.893
619.5687	21.869	92.783
619.1038	21.871	92.697
618.6388	21.862	92.614
618.1737	21.869	92.530
617.7086	21.865	92.444
617.2433	21.863	92.363
616.7779	21.868	92.288
616.3124	21.867	92.230
615.8468	21.856	92.175
615.3810	21.860	92.111
614.9153	21.852	92.055
614.4492	21.850	92.003
613.9833	21.850	91.963
613.5172	21.853	91.916
613.0510	21.861	91.876
612.5847	21.867	91.846
612.1182	21.876	91.814
611.6516	21.882	91.784
611.1850	21.891	91.763
610.7183	21.899	91.744
610.2514	21.910	91.725
609.7844	21.920	91.704
609.3173	21.933	91.702
608.8502	21.951	91.694
608.3829	21.964	91.698
607.9156	21.981	91.701
607.4480	22.003	91.705
606.9804	22.022	91.718
606.5127	22.044	91.731
606.0449	22.065	91.747
605.5770	22.086	91.770
605.1089	22.112	91.793
604.6408	22.136	91.810
604.1726	22.167	91.838
603.7042	22.201	91.870
603.2358	22.232	91.904
602.7673	22.263	91.945
602.2986	22.290	91.982
601.8298	22.320	92.019
601.3610	22.350	92.066
600.8920	22.381	92.111
600.4229	22.412	92.162
599.9537	22.445	92.210
599.4844	22.483	92.257
599.0150	22.524	92.317
598.5455	22.560	92.364
598.0759	22.596	92.411
597.6062	22.630	92.467
597.1364	22.669	92.524
596.6664	22.711	92.581
596.1964	22.751	92.645
595.7263	22.792	92.708
595.2560	22.826	92.771
594.7857	22.855	92.837
594.3152	22.886	92.896
593.8447	22.920	92.953
593.3741	22.953	93.011
592.9032	22.997	93.059
592.4323	23.035	93.106
591.9613	23.079	93.167
591.4902	23.124	93.228
591.0190	23.178	93.279
590.5477	23.214	93.336
590.0763	23.265	93.385
589.6048	23.290	93.431
589.1331	23.322	93.475
588.6614	23.342	93.491
588.1896	23.372	93.522
587.7176	23.410	93.539
587.2455	23.451	93.548
586.7734	23.480	93.545
586.3011	23.503	93.496
585.8287	23.507	93.453
585.3563	23.537	93.383
584.8837	23.565	93.298
584.4109	23.564	93.184
583.9382	23.573	93.078
583.4652	23.602	93.039
582.9922	23.626	92.990
582.5191	23.652	92.950
582.0458	23.679	92.925
581.5725	23.710	92.897
581.0991	23.725	92.873
580.6255	23.720	92.868
580.1519	23.733	92.844
579.6780	23.757	92.815
579.2042	23.765	92.792
578.7303	23.783	92.775
578.2561	23.796	92.769
577.7819	23.803	92.760
577.3076	23.814	92.740
576.8332	23.838	92.716
576.3586	23.849	92.706
575.8840	23.874	92.692
575.4093	23.896	92.683
574.9344	23.915	92.664
574.4595	23.934	92.659
573.9844	23.948	92.650
573.5092	23.965	92.634
573.0339	23.982	92.623
572.5586	23.999	92.615
572.0831	24.015	92.602
571.6075	24.036	92.588
571.1318	24.057	92.585
570.6559	24.077	92.580
570.1801	24.098	92.574
569.7040	24.113	92.571
569.2278	24.136	92.562
568.7516	24.155	92.554
568.2753	24.172	92.549
567.7989	24.191	92.541
567.3222	24.206	92.534
566.8455	24.227	92.526
566.3687	24.248	92.519
565.8918	24.268	92.518
565.4149	24.290	92.517
564.9377	24.308	92.512
564.4605	24.325	92.505
563.9832	24.339	92.500
563.5057	24.355	92.496
563.0282	24.371	92.493
562.5505	24.393	92.489
562.0728	24.413	92.485
561.5948	24.433	92.481
561.1169	24.453	92.476
560.6388	24.473	92.468
560.1606	24.494	92.463
559.6823	24.511	92.453
559.2039	24.530	92.449
558.7253	24.547	92.445
558.2467	24.569	92.446
557.7679	24.591	92.444
557.2891	24.613	92.441
556.8102	24.631	92.442
556.3311	24.651	92.441
555.8519	24.671	92.444
555.3726	24.691	92.441
554.8932	24.712	92.434
554.4137	24.731	92.427
553.9341	24.753	92.423
553.4543	24.773	92.425
552.9745	24.790	92.420
552.4946	24.807	92.421
552.0145	24.827	92.418
551.5345	24.848	92.417
551.0541	24.866	92.419
550.5737	24.887	92.419
550.0933	24.907	92.416
549.6126	24.925	92.414
549.1320	24.943	92.413
548.6511	24.963	92.406
548.1702	24.982	92.403
547.6891	24.998	92.401
547.2080	25.017	92.398
546.7267	25.038	92.394
546.2454	25.055	92.391
545.7639	25.073	92.389
545.2823	25.090	92.383
544.8007	25.108	92.381
544.3188	25.127	92.371
543.8369	25.147	92.364
543.3549	25.165	92.358
542.8728	25.181	92.353
542.3905	25.198	92.352
541.9082	25.217	92.343
541.4257	25.236	92.334
540.9431	25.257	92.322
540.4604	25.275	92.318
539.9777	25.295	92.312
539.4948	25.312	92.309
539.0118	25.333	92.302
538.5286	25.350	92.295
538.0454	25.368	92.287
537.5621	25.387	92.277
537.0786	25.405	92.266
536.5950	25.424	92.259
536.1114	25.441	92.254
535.6276	25.458	92.251
535.1437	25.475	92.242
534.6597	25.494	92.235
534.1756	25.514	92.224
533.6913	25.529	92.212
533.2070	25.549	92.200
532.7226	25.571	92.195
532.2380	25.590	92.182
531.7534	25.612	92.176
531.2686	25.633	92.172
530.7837	25.655	92.168
530.2987	25.678	92.160
529.8136	25.698	92.154
529.3284	25.718	92.151
528.8430	25.739	92.145
528.3576	25.765	92.136
527.8720	25.788	92.125
527.3864	25.809	92.119
526.9006	25.833	92.114
526.4147	25.857	92.110
525.9287	25.883	92.104
525.4426	25.908	92.097
524.9564	25.932	92.087
524.4700	25.959	92.084
523.9836	25.987	92.079
523.4971	26.017	92.069
523.0104	26.045	92.062
522.5236	26.074	92.059
522.0367	26.105	92.055
521.5497	26.135	92.047
521.0626	26.163	92.050
520.5754	26.194	92.051
520.0881	26.225	92.046
519.6006	26.257	92.049
519.1131	26.285	92.048
518.6254	26.318	92.051
518.1377	26.348	92.049
517.6498	26.379	92.044
517.1618	26.403	92.048
516.6737	26.431	92.054
516.1855	26.462	92.054
515.6971	26.494	92.053
515.2087	26.524	92.052
514.7202	26.556	92.060
514.2314	26.587	92.067
513.7427	26.615	92.074
513.2538	26.649	92.078
512.7648	26.681	92.079
512.2757	26.712	92.083
511.7864	26.751	92.078
511.2971	26.785	92.074
510.8076	26.820	92.071
510.3181	26.850	92.066
509.8284	26.874	92.064
509.3386	26.900	92.068
508.8488	26.932	92.065
508.3587	26.965	92.064
507.8686	26.996	92.064
507.3784	27.031	92.055
506.8880	27.058	92.049
506.3976	27.088	92.039
505.9070	27.115	92.033
505.4163	27.151	92.029
504.9255	27.184	92.025
504.4346	27.217	92.017
503.9436	27.244	92.017
503.4525	27.268	92.008
502.9612	27.297	91.999
502.4698	27.325	91.992
501.9784	27.354	91.981
501.4868	27.383	91.980
500.9951	27.411	91.976
500.5033	27.440	91.968
500.0114	27.468	91.960
499.5193	27.496	91.945
499.0272	27.524	91.932
498.5349	27.551	91.919
498.0426	27.577	91.907
497.5501	27.606	91.891
497.0575	27.637	91.874
496.5648	27.670	91.863
496.0720	27.695	91.851
495.5790	27.720	91.839
495.0860	27.749	91.815
494.5928	27.775	91.798
494.0995	27.804	91.779
493.6062	27.830	91.763
493.1127	27.859	91.747
492.6190	27.888	91.733
492.1253	27.916	91.711
491.6315	27.942	91.697
491.1375	27.967	91.679
490.6435	27.994	91.660
490.1493	28.022	91.643
489.6550	28.045	91.625
489.1606	28.074	91.605
488.6661	28.101	91.583
488.1714	28.132	91.564
487.6767	28.155	91.546
487.1818	28.184	91.530
486.6869	28.210	91.510
486.1918	28.240	91.494
485.6966	28.263	91.474
485.2013	28.293	91.452
484.7058	28.317	91.438
484.2103	28.341	91.422
483.7146	28.369	91.407
483.2189	28.398	91.387
482.7230	28.426	91.375
482.2270	28.449	91.358
481.7309	28.472	91.337
481.2346	28.489	91.322
480.7383	28.510	91.310
480.2419	28.535	91.293
479.7453	28.558	91.279
479.2486	28.579	91.266
478.7518	28.597	91.252
478.2549	28.620	91.241
477.7579	28.639	91.226
477.2608	28.658	91.218
476.7635	28.677	91.214
476.2662	28.701	91.204
475.7687	28.725	91.190
475.2711	28.750	91.181
474.7734	28.772	91.169
474.2756	28.796	91.163
473.7776	28.816	91.154
473.2796	28.837	91.143
472.7814	28.860	91.131
472.2831	28.880	91.122
471.7848	28.904	91.121
471.2863	28.934	91.114
470.7876	28.955	91.115
470.2889	28.979	91.119
469.7900	29.006	91.124
469.2911	29.032	91.135
468.7920	29.070	91.143
468.2928	29.107	91.150
467.7935	29.138	91.158
467.2941	29.171	91.171
466.7945	29.210	91.188
466.2949	29.245	91.206
465.7951	29.281	91.224
465.2952	29.312	91.249
464.7952	29.351	91.267
464.2951	29.382	91.288
463.7949	29.420	91.305
463.2946	29.446	91.328
462.7941	29.485	91.347
462.2935	29.525	91.366
461.7928	29.559	91.392
461.2921	29.602	91.417
460.7911	29.641	91.442
460.2901	29.682	91.456
459.7889	29.724	91.478
459.2877	29.766	91.505
458.7863	29.811	91.531
458.2848	29.854	91.561
457.7832	29.894	91.589
457.2815	29.939	91.617
456.7796	29.988	91.654
456.2777	30.039	91.693
455.7756	30.085	91.733
455.2734	30.143	91.776
454.7711	30.194	91.813
454.2687	30.249	91.850
453.7662	30.294	91.879
453.2635	30.340	91.907
452.7608	30.386	91.935
452.2579	30.431	91.963
451.7549	30.476	91.990
451.2518	30.522	92.016
450.7485	30.567	92.043
450.2452	30.612	92.069

