## SPECTRUM TYPE:
LCE

## DATE:
02/07/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:07:43

# END TIME:
10:07:43

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
20

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
11 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
964.5743 22.021 133.584 -0.54001 0.56739 0.671 0.80995 11.0000 5.75 1.8182 2.3971 1.285377 
964.1838 18.863 136.493 -0.56499 0.53627 -0.081 1.00695 11.0000 5.83 1.8423 2.4861 1.285898 
963.7931 14.176 141.575 -0.70261 0.55738 0.532 1.66208 11.0000 5.86 1.5081 2.1562 1.286419 
963.4023 80.347 355.738 5.01046 -0.37344 0.055 -14.34286 11.0000 5.90 0.9499 1.5810 1.286941 
963.0115 65.820 48.980 0.44659 0.51339 0.435 -0.60500 11.0000 5.89 0.6614 1.1908 1.287463 
962.6207 15.355 102.527 -0.05169 0.23266 0.542 0.40122 11.0000 5.95 0.8951 1.0515 1.287986 
962.2297 7.529 131.994 -0.11918 0.13239 0.503 0.66208 11.0000 5.98 0.7510 0.8172 1.288509 
961.8386 4.475 105.320 -0.03928 0.14340 0.471 0.94406 11.0000 6.11 0.9392 1.1622 1.289033 
961.4474 6.220 202.742 -0.17607 -0.07380 0.477 0.86543 11.0000 6.06 0.8449 1.0769 1.289558 
961.0562 8.677 213.376 -0.23115 -0.15228 0.624 0.88573 11.0000 5.94 0.8907 1.1956 1.290083 
960.6649 12.001 220.367 -0.29543 -0.25114 0.009 0.87078 11.0000 6.08 0.7819 1.0294 1.290608 
960.2736 17.218 229.034 -0.38214 -0.44012 0.010 0.85010 11.0000 6.03 0.6707 0.8115 1.291134 
959.8821 7.975 210.983 -0.19819 -0.11900 0.355 0.80889 11.0000 6.02 0.6258 0.6688 1.291661 
959.4905 8.574 98.032 -0.03115 0.22071 0.634 0.72238 11.0000 6.08 0.6306 0.6646 1.292188 
959.0989 24.880 65.425 0.24191 0.52900 0.462 0.49226 11.0000 6.12 0.5803 0.7477 1.292715 
958.7073 9.431 76.570 0.03670 0.15370 0.925 0.46255 11.0000 6.13 0.5425 0.7087 1.293243 
958.3155 14.931 82.831 0.03670 0.29180 -8.489 0.51226 11.0000 6.00 0.5541 0.5963 1.293772 
957.9236 13.822 81.526 0.04349 0.29193 0.496 0.56349 11.0000 6.01 0.6124 0.6252 1.294301 
957.5317 10.434 85.109 0.01907 0.22287 -46.331 0.58677 11.0000 5.97 0.6737 0.6909 1.294831 
957.1396 7.028 83.426 0.01952 0.16939 0.465 0.68106 11.0000 5.91 0.8154 0.8431 1.295362 
956.7476 5.362 82.062 0.01993 0.14294 -1.224 0.76206 11.0000 6.12 0.8439 0.8604 1.295892 
956.3554 1.878 88.012 0.00190 0.05465 0.548 0.83315 11.0000 6.25 0.8282 0.8438 1.296424 
955.9632 6.050 108.882 -0.06170 0.18038 -0.004 0.88921 11.0000 6.29 0.8971 0.9131 1.296956 
955.5709 4.615 41.727 0.12208 0.10887 -0.003 1.00662 11.0000 6.20 0.9945 1.0204 1.297488 
955.1784 4.182 5.053 0.12957 0.01146 -0.003 0.88471 11.0000 6.20 0.7883 0.8326 1.298021 
954.7859 5.967 339.255 0.14079 -0.05333 0.481 0.71235 11.0000 6.24 0.6686 0.8239 1.298555 
954.3934 8.780 335.594 0.15398 -0.06987 4.587 0.53434 11.0000 6.15 0.6459 0.8902 1.299089 
954.0007 13.616 336.387 0.14329 -0.06264 0.455 0.30386 11.0000 6.14 0.6449 0.9344 1.299624 
953.6080 10.621 52.125 0.09034 0.11615 0.596 0.37853 11.0000 6.28 0.7376 1.0277 1.300159 
953.2152 26.429 54.562 0.13646 0.19175 -0.423 0.17826 11.0000 6.28 0.6000 0.8362 1.300695 
952.8223 23.383 33.215 0.14733 0.09646 0.438 0.16556 11.0000 6.22 0.5213 0.6961 1.301231 
952.4293 18.197 20.384 0.20476 0.07609 0.538 0.29634 11.0000 6.31 0.5432 0.6693 1.301768 
952.0363 14.191 37.779 0.22159 0.17175 0.635 0.51889 11.0000 6.24 0.6562 0.7552 1.302305 
951.6432 15.365 7.951 0.50157 0.07005 0.461 0.85191 11.0000 6.28 0.8295 0.9493 1.302843 
951.2499 14.300 8.284 0.42462 0.06183 1.489 0.78699 11.0000 6.14 0.6883 0.7508 1.303382 
950.8567 39.579 297.627 0.47431 -0.90623 1.599 0.19590 11.0000 6.15 0.6282 1.5733 1.303921 
950.4633 9.839 17.713 0.34730 0.11092 0.422 1.01948 11.0000 6.26 0.7231 0.8759 1.304461 
950.0699 12.223 55.861 0.27641 0.40767 -0.095 1.08352 11.0000 6.24 1.1930 2.3185 1.305001 
949.6763 14.864 63.775 0.24944 0.50637 -0.044 0.98851 11.0000 6.31 1.6727 3.2604 1.305542 
949.2827 17.513 68.545 0.27120 0.69007 -0.032 1.05789 11.0000 6.36 1.5368 3.3362 1.306083 
948.8890 13.892 59.637 0.34839 0.59468 -0.064 1.30815 11.0000 6.46 1.6424 3.3493 1.306625 
948.4953 15.167 74.110 0.17889 0.62841 0.003 1.11664 11.0000 6.36 1.6677 3.1546 1.307167 
948.1014 21.539 139.310 -0.75294 0.64739 0.146 1.06198 11.0000 6.41 1.8674 2.4352 1.307710 
947.7075 17.798 95.552 -0.03779 0.38874 0.248 0.54564 11.0000 6.39 1.6668 2.5855 1.308254 
947.3135 20.710 34.717 0.54925 0.38056 0.398 0.75738 11.0000 6.16 1.1525 2.4425 1.308798 
946.9194 32.413 1.711 3.19131 0.09534 0.113 1.50065 11.0000 6.22 1.0566 2.9293 1.309343 
946.5253 23.046 14.519 3.21900 0.83364 0.043 3.20076 11.0000 6.29 1.5718 3.3615 1.309888 
946.1310 20.131 34.438 5.12944 3.51723 0.485 7.34382 11.0000 6.42 2.3564 3.7514 1.310434 
945.7367 58.353 182.409 -44.93821 -1.89053 0.479 -22.62792 11.0000 6.27 1.4583 3.5998 1.310980 
945.3423 33.037 157.450 -2.79706 1.16141 0.163 1.34377 11.0000 6.35 1.8840 3.9696 1.311527 
