## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:26:52

# END TIME:
11:26:52

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
19

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
12 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
961.8386 76.449 154.106 -0.29087 0.14120 0.670 -0.63180 12.0000 7.72 1.4344 2.6162 1.289033 
961.4474 27.796 186.538 -0.37760 -0.04328 0.644 0.26031 12.0000 7.79 0.8904 1.4205 1.289558 
961.0562 5.356 196.491 -0.39061 -0.11564 0.708 2.15340 12.0000 7.61 1.3167 1.9285 1.290083 
960.6649 12.027 204.541 -0.42057 -0.19203 0.012 1.03584 12.0000 7.88 0.7913 1.0110 1.290608 
960.2736 15.371 222.413 -0.39186 -0.35798 0.013 0.89240 12.0000 7.77 0.6652 0.7901 1.291134 
959.8821 11.263 196.759 -0.28496 -0.08581 0.458 0.71753 12.0000 7.72 0.6063 0.6457 1.291661 
959.4905 11.097 134.469 -0.18025 0.18361 0.764 0.63070 12.0000 7.82 0.6012 0.6459 1.292188 
959.0989 16.836 74.498 0.11755 0.42381 0.610 0.66016 12.0000 7.99 0.5899 0.7588 1.292715 
958.7073 7.665 84.165 0.02000 0.19568 1.199 0.71750 12.0000 7.96 0.5757 0.7320 1.293243 
958.3155 11.144 107.715 -0.09593 0.30033 -11.162 0.76919 12.0000 7.81 0.5950 0.6306 1.293772 
