## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
11:30:06

# END TIME:
11:30:06

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
19

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
12 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
932.6787 15.096 163.651 -2.54231 0.74581 0.612 4.55350 12.0000 9.98 1.6280 3.0468 1.329334 
932.2817 14.681 199.642 -10.57290 -3.77349 15.466 19.95325 12.0000 9.86 1.3573 2.7787 1.329901 
931.8845 13.798 215.403 -14.92587 -10.60826 0.108 35.03185 12.0000 9.91 1.2526 2.6277 1.330467 
931.4873 72.459 57.857 1.90799 3.03653 -63.873 -5.10614 12.0000 9.88 0.9687 2.0602 1.331035 
931.0900 49.898 82.373 0.11037 0.82425 0.179 -0.14360 12.0000 10.05 0.6353 1.2470 1.331603 
930.6926 22.717 128.053 -0.54744 0.69935 0.606 0.87481 12.0000 9.96 0.6663 0.7810 1.332171 
930.2951 12.827 116.984 -0.13417 0.26351 -2.315 0.61566 12.0000 9.91 0.7077 0.7882 1.332740 
929.8975 12.652 91.725 -0.00831 0.27577 0.033 0.58357 12.0000 10.08 0.7818 0.8750 1.333310 
929.4999 7.902 57.681 0.10002 0.15810 5.102 0.66089 12.0000 10.20 0.9503 1.0729 1.333881 
929.1022 6.164 3.547 0.18426 0.01142 5.099 0.84476 12.0000 10.37 1.0587 1.1950 1.334452 
928.7043 6.977 357.880 0.20918 -0.00774 0.723 0.84242 12.0000 10.12 1.3302 1.4667 1.335023 
928.3065 5.762 25.989 0.15691 0.07649 1.114 0.85617 12.0000 10.21 1.4475 1.5590 1.335595 
927.9085 5.737 20.852 0.17211 0.06556 0.608 0.90730 12.0000 10.14 1.4148 1.4869 1.336168 
927.5104 5.657 21.616 0.16920 0.06705 0.152 0.90975 12.0000 10.20 1.2322 1.2966 1.336742 
927.1123 5.452 21.386 0.15347 0.06010 0.064 0.85556 12.0000 10.15 0.8994 1.0310 1.337316 
926.7141 4.274 12.789 0.10765 0.02444 0.019 0.73439 12.0000 10.09 0.6116 0.9687 1.337890 
926.3158 2.747 279.589 0.00987 -0.05845 0.316 0.61622 12.0000 10.18 0.6870 0.8310 1.338466 
925.9174 4.501 131.419 -0.05255 0.05957 0.268 0.50143 12.0000 10.26 0.6399 0.7064 1.339042 
925.5190 0.536 38.443 0.00794 0.00630 -0.088 0.54120 12.0000 10.18 0.5704 0.6274 1.339618 
925.1204 11.087 274.846 0.01883 -0.22208 -0.036 0.54682 12.0000 10.35 0.5455 0.6090 1.340195 
924.7218 7.559 289.772 0.03193 -0.08883 -0.026 0.34939 12.0000 10.09 0.5407 0.5834 1.340773 
924.3231 4.751 335.920 0.05844 -0.02612 -0.012 0.38245 12.0000 10.29 0.5400 0.5656 1.341351 
