# T1 poroso (experimental)
603.0000	1.5306	0.0000
604.0000	1.5305	0.0000
605.0000	1.5304	0.0000
606.0000	1.5303	0.0000
607.0000	1.5303	0.0000
608.0000	1.5302	0.0000
609.0000	1.5301	0.0000
610.0000	1.5301	0.0000
611.0000	1.5300	0.0000
612.0000	1.5299	0.0000
613.0000	1.5298	0.0000
614.0000	1.5298	0.0000
615.0000	1.5297	0.0000
616.0000	1.5296	0.0000
617.0000	1.5296	0.0000
618.0000	1.5295	0.0000
619.0000	1.5294	0.0000
620.0000	1.5293	0.0000
621.0000	1.5293	0.0000
622.0000	1.5292	0.0000
623.0000	1.5291	0.0000
624.0000	1.5291	0.0000
625.0000	1.5290	0.0000
626.0000	1.5289	0.0000
627.0000	1.5289	0.0000
628.0000	1.5288	0.0000
629.0000	1.5287	0.0000
630.0000	1.5287	0.0000
631.0000	1.5286	0.0000
632.0000	1.5285	0.0000
633.0000	1.5285	0.0000
634.0000	1.5284	0.0000
635.0000	1.5283	0.0000
636.0000	1.5283	0.0000
637.0000	1.5282	0.0000
638.0000	1.5282	0.0000
639.0000	1.5281	0.0000
640.0000	1.5280	0.0000
641.0000	1.5280	0.0000
642.0000	1.5279	0.0000
643.0000	1.5278	0.0000
644.0000	1.5278	0.0000
645.0000	1.5277	0.0000
646.0000	1.5277	0.0000
647.0000	1.5276	0.0000
648.0000	1.5275	0.0000
649.0000	1.5275	0.0000
650.0000	1.5274	0.0000
651.0000	1.5274	0.0000
652.0000	1.5273	0.0000
653.0000	1.5272	0.0000
654.0000	1.5272	0.0000
655.0000	1.5271	0.0000
656.0000	1.5271	0.0000
657.0000	1.5270	0.0000
658.0000	1.5270	0.0000
659.0000	1.5269	0.0000
660.0000	1.5268	0.0000
661.0000	1.5268	0.0000
662.0000	1.5267	0.0000
663.0000	1.5267	0.0000
664.0000	1.5266	0.0000
665.0000	1.5266	0.0000
666.0000	1.5265	0.0000
667.0000	1.5265	0.0000
668.0000	1.5264	0.0000
669.0000	1.5264	0.0000
670.0000	1.5263	0.0000
671.0000	1.5262	0.0000
672.0000	1.5262	0.0000
673.0000	1.5261	0.0000
674.0000	1.5261	0.0000
675.0000	1.5260	0.0000
676.0000	1.5260	0.0000
677.0000	1.5259	0.0000
678.0000	1.5259	0.0000
679.0000	1.5258	0.0000
680.0000	1.5258	0.0000
681.0000	1.5257	0.0000
682.0000	1.5257	0.0000
683.0000	1.5256	0.0000
684.0000	1.5256	0.0000
685.0000	1.5255	0.0000
686.0000	1.5255	0.0000
687.0000	1.5254	0.0000
688.0000	1.5254	0.0000
689.0000	1.5253	0.0000
690.0000	1.5253	0.0000
691.0000	1.5252	0.0000
692.0000	1.5252	0.0000
693.0000	1.5251	0.0000
694.0000	1.5251	0.0000
695.0000	1.5250	0.0000
696.0000	1.5250	0.0000
697.0000	1.5249	0.0000
698.0000	1.5249	0.0000
699.0000	1.5249	0.0000
700.0000	1.5248	0.0000
701.0000	1.5248	0.0000
702.0000	1.5247	0.0000
703.0000	1.5247	0.0000
704.0000	1.5246	0.0000
705.0000	1.5246	0.0000
706.0000	1.5245	0.0000
707.0000	1.5245	0.0000
708.0000	1.5244	0.0000
709.0000	1.5244	0.0000
710.0000	1.5244	0.0000
711.0000	1.5243	0.0000
712.0000	1.5243	0.0000
713.0000	1.5242	0.0000
714.0000	1.5242	0.0000
715.0000	1.5241	0.0000
716.0000	1.5241	0.0000
717.0000	1.5241	0.0000
718.0000	1.5240	0.0000
719.0000	1.5240	0.0000
720.0000	1.5239	0.0000
721.0000	1.5239	0.0000
722.0000	1.5238	0.0000
723.0000	1.5238	0.0000
724.0000	1.5238	0.0000
725.0000	1.5237	0.0000
726.0000	1.5237	0.0000
727.0000	1.5236	0.0000
728.0000	1.5236	0.0000
729.0000	1.5236	0.0000
730.0000	1.5235	0.0000
731.0000	1.5235	0.0000
732.0000	1.5234	0.0000
733.0000	1.5234	0.0000
734.0000	1.5234	0.0000
735.0000	1.5233	0.0000
736.0000	1.5233	0.0000
737.0000	1.5232	0.0000
738.0000	1.5232	0.0000
739.0000	1.5232	0.0000
740.0000	1.5231	0.0000
741.0000	1.5231	0.0000
742.0000	1.5230	0.0000
743.0000	1.5230	0.0000
744.0000	1.5230	0.0000
745.0000	1.5229	0.0000
746.0000	1.5229	0.0000
747.0000	1.5229	0.0000
748.0000	1.5228	0.0000
749.0000	1.5228	0.0000
750.0000	1.5227	0.0000
751.0000	1.5227	0.0000
752.0000	1.5227	0.0000
753.0000	1.5226	0.0000
754.0000	1.5226	0.0000
755.0000	1.5226	0.0000
756.0000	1.5225	0.0000
757.0000	1.5225	0.0000
758.0000	1.5225	0.0000
759.0000	1.5224	0.0000
760.0000	1.5224	0.0000
761.0000	1.5223	0.0000
762.0000	1.5223	0.0000
763.0000	1.5223	0.0000
764.0000	1.5222	0.0000
765.0000	1.5222	0.0000
766.0000	1.5222	0.0000
767.0000	1.5221	0.0000
768.0000	1.5221	0.0000
769.0000	1.5221	0.0000
770.0000	1.5220	0.0000
771.0000	1.5220	0.0000
772.0000	1.5220	0.0000
773.0000	1.5219	0.0000
774.0000	1.5219	0.0000
775.0000	1.5219	0.0000
776.0000	1.5218	0.0000
777.0000	1.5218	0.0000
778.0000	1.5218	0.0000
779.0000	1.5217	0.0000
780.0000	1.5217	0.0000
781.0000	1.5217	0.0000
782.0000	1.5216	0.0000
783.0000	1.5216	0.0000
784.0000	1.5216	0.0000
785.0000	1.5215	0.0000
786.0000	1.5215	0.0000
787.0000	1.5215	0.0000
788.0000	1.5215	0.0000
789.0000	1.5214	0.0000
790.0000	1.5214	0.0000
791.0000	1.5214	0.0000
792.0000	1.5213	0.0000
793.0000	1.5213	0.0000
794.0000	1.5213	0.0000
795.0000	1.5212	0.0000
796.0000	1.5212	0.0000
797.0000	1.5212	0.0000
798.0000	1.5211	0.0000
799.0000	1.5211	0.0000
800.0000	1.5211	0.0000
801.0000	1.5211	0.0000
802.0000	1.5210	0.0000
803.0000	1.5210	0.0000
804.0000	1.5210	0.0000
805.0000	1.5209	0.0000
806.0000	1.5209	0.0000
807.0000	1.5209	0.0000
808.0000	1.5208	0.0000
809.0000	1.5208	0.0000
810.0000	1.5208	0.0000
811.0000	1.5208	0.0000
812.0000	1.5207	0.0000
813.0000	1.5207	0.0000
814.0000	1.5207	0.0000
815.0000	1.5206	0.0000
816.0000	1.5206	0.0000
817.0000	1.5206	0.0000
818.0000	1.5206	0.0000
819.0000	1.5205	0.0000
820.0000	1.5205	0.0000
821.0000	1.5205	0.0000
822.0000	1.5205	0.0000
823.0000	1.5204	0.0000
824.0000	1.5204	0.0000
825.0000	1.5204	0.0000
826.0000	1.5203	0.0000
827.0000	1.5203	0.0000
828.0000	1.5203	0.0000
829.0000	1.5203	0.0000
830.0000	1.5202	0.0000
831.0000	1.5202	0.0000
832.0000	1.5202	0.0000
833.0000	1.5202	0.0000
834.0000	1.5201	0.0000
835.0000	1.5201	0.0000
836.0000	1.5201	0.0000
837.0000	1.5201	0.0000
838.0000	1.5200	0.0000
839.0000	1.5200	0.0000
840.0000	1.5200	0.0000
841.0000	1.5200	0.0000
842.0000	1.5199	0.0000
843.0000	1.5199	0.0000
844.0000	1.5199	0.0000
845.0000	1.5199	0.0000
846.0000	1.5198	0.0000
847.0000	1.5198	0.0000
848.0000	1.5198	0.0000
849.0000	1.5198	0.0000
850.0000	1.5197	0.0000
851.0000	1.5197	0.0000
852.0000	1.5197	0.0000
853.0000	1.5197	0.0000
854.0000	1.5196	0.0000
855.0000	1.5196	0.0000
856.0000	1.5196	0.0000
857.0000	1.5196	0.0000
858.0000	1.5195	0.0000
859.0000	1.5195	0.0000
860.0000	1.5195	0.0000
861.0000	1.5195	0.0000
862.0000	1.5194	0.0000
863.0000	1.5194	0.0000
864.0000	1.5194	0.0000
865.0000	1.5194	0.0000
866.0000	1.5193	0.0000
867.0000	1.5193	0.0000
868.0000	1.5193	0.0000
869.0000	1.5193	0.0000
870.0000	1.5193	0.0000
871.0000	1.5192	0.0000
872.0000	1.5192	0.0000
873.0000	1.5192	0.0000
874.0000	1.5192	0.0000
875.0000	1.5191	0.0000
876.0000	1.5191	0.0000
877.0000	1.5191	0.0000
878.0000	1.5191	0.0000
879.0000	1.5191	0.0000
880.0000	1.5190	0.0000
881.0000	1.5190	0.0000
882.0000	1.5190	0.0000
883.0000	1.5190	0.0000
884.0000	1.5189	0.0000
885.0000	1.5189	0.0000
886.0000	1.5189	0.0000
887.0000	1.5189	0.0000
888.0000	1.5189	0.0000
889.0000	1.5188	0.0000
890.0000	1.5188	0.0000
891.0000	1.5188	0.0000
892.0000	1.5188	0.0000
893.0000	1.5187	0.0000
894.0000	1.5187	0.0000
895.0000	1.5187	0.0000
896.0000	1.5187	0.0000
897.0000	1.5187	0.0000
898.0000	1.5186	0.0000
899.0000	1.5186	0.0000
900.0000	1.5186	0.0000
