# T1 densa (experimental)
873.0000	2.3644	0.0000
874.0000	2.3644	0.0000
875.0000	2.3643	0.0000
876.0000	2.3642	0.0000
877.0000	2.3642	0.0000
878.0000	2.3641	0.0000
879.0000	2.3640	0.0000
880.0000	2.3640	0.0000
881.0000	2.3639	0.0000
882.0000	2.3639	0.0000
883.0000	2.3638	0.0000
884.0000	2.3637	0.0000
885.0000	2.3637	0.0000
886.0000	2.3636	0.0000
887.0000	2.3636	0.0000
888.0000	2.3635	0.0000
889.0000	2.3634	0.0000
890.0000	2.3634	0.0000
891.0000	2.3633	0.0000
892.0000	2.3633	0.0000
893.0000	2.3632	0.0000
894.0000	2.3631	0.0000
895.0000	2.3631	0.0000
896.0000	2.3630	0.0000
897.0000	2.3630	0.0000
898.0000	2.3629	0.0000
899.0000	2.3628	0.0000
900.0000	2.3628	0.0000
