# lams, desv_psi, desv_delta
828.284500 0.635340 0.986822
827.865600 0.636657 0.987649
827.446500 0.640190 0.982098
827.027500 0.641250 0.977804
826.608200 0.644249 0.979462
826.188900 0.642084 0.969758
825.769500 0.646125 0.969347
825.350000 0.646642 0.967822
824.930500 0.657159 0.962005
824.510800 0.654102 0.964799
824.091100 0.651561 0.967955
823.671300 0.652043 0.964964
823.251300 0.649588 0.964287
822.831300 0.650031 0.961678
822.411200 0.657112 0.962307
821.991000 0.656629 0.966001
821.570700 0.657073 0.965140
821.150300 0.657617 0.973210
820.729900 0.652554 0.980826
820.309300 0.658031 0.976280
819.888600 0.662082 0.977656
819.467900 0.660511 0.979265
819.047100 0.661501 0.972175
818.626200 0.657511 0.969152
818.205100 0.654528 0.961416
817.784100 0.649074 0.962909
817.362900 0.647630 0.958190
816.941600 0.652160 0.957634
816.520200 0.648739 0.964580
816.098800 0.649160 0.964170
815.677200 0.643571 0.965812
815.255600 0.643609 0.964819
814.833800 0.647642 0.959641
814.412000 0.643084 0.962147
813.990100 0.642044 0.958337
813.568100 0.634032 0.963877
813.146000 0.634572 0.962575
812.723800 0.631032 0.967006
812.301500 0.627524 0.969771
811.879200 0.620087 0.970755
811.456700 0.620556 0.971146
811.034100 0.619500 0.971568
810.611500 0.616007 0.972538
810.188800 0.617010 0.972136
809.765900 0.614542 0.969347
809.343000 0.612027 0.966993
808.920000 0.611039 0.963100
808.496900 0.611120 0.962274
808.073700 0.608604 0.962822
807.650500 0.604558 0.964762
807.227100 0.600100 0.966428
806.803600 0.596072 0.964490
806.380100 0.590041 0.964364
805.956400 0.586125 0.963291
805.532700 0.581073 0.968804
805.108900 0.582560 0.971601
804.685000 0.587041 0.967572
804.261000 0.584048 0.969187
803.836900 0.581560 0.965410
803.412700 0.578553 0.963458
802.988400 0.577569 0.962529
802.564000 0.580569 0.962230
802.139600 0.580065 0.966639
801.715000 0.582083 0.968014
801.290300 0.577569 0.972719
800.865700 0.575660 0.973695
800.440800 0.573599 0.975222
800.015900 0.577074 0.974729
799.590900 0.571600 0.977234
799.165800 0.576569 0.975715
798.740600 0.578578 0.970575
798.315300 0.577057 0.973692
797.889900 0.576065 0.973090
797.464400 0.573579 0.975279
797.038900 0.571084 0.976379
