# lams, desv_psi, desv_delta
801.715000 0.642847 0.112669
801.290300 0.641290 0.112000
800.865700 0.642209 0.108648
800.440800 0.644843 0.107643
800.015900 0.643314 0.108487
799.590900 0.644287 0.109436
799.165800 0.645255 0.113606
798.740600 0.647477 0.111132
798.315300 0.647630 0.108103
797.889900 0.647917 0.107686
797.464400 0.645424 0.103058
797.038900 0.640266 0.101887
796.613200 0.641802 0.094113
796.187500 0.642347 0.093927
795.761700 0.644438 0.089584
795.335700 0.651236 0.088068
794.909700 0.654593 0.085243
794.483600 0.656589 0.081794
794.057400 0.658002 0.082476
793.631000 0.655065 0.086604
793.204700 0.654035 0.091804
792.778200 0.657816 0.088636
792.351600 0.661810 0.086927
791.924900 0.659174 0.084672
791.498200 0.655598 0.083345
791.071400 0.654352 0.081265
790.644400 0.653957 0.078437
790.217300 0.656953 0.079956
789.790200 0.660371 0.080872
789.363000 0.659735 0.081267
788.935700 0.659200 0.082470
788.508300 0.660695 0.082638
788.080700 0.662852 0.086373
787.653200 0.663736 0.088453
787.225500 0.666133 0.087592
786.797700 0.667335 0.090139
786.369900 0.667501 0.087504
785.941900 0.665114 0.083516
785.513900 0.665841 0.081206
785.085700 0.666006 0.079356
784.657500 0.667067 0.079538
784.229100 0.668254 0.078156
783.800700 0.671459 0.076609
783.372200 0.672583 0.069407
782.943500 0.677538 0.072231
782.514800 0.678633 0.072452
782.086100 0.675827 0.077891
781.657200 0.673982 0.081206
781.228200 0.675261 0.085610
780.799100 0.677744 0.087008
780.369900 0.677025 0.088002
779.940700 0.680628 0.086639
779.511300 0.681767 0.093629
779.081800 0.683830 0.091263
778.652300 0.686646 0.092261
778.222700 0.687519 0.088580
777.793000 0.686471 0.091183
777.363200 0.689601 0.089002
776.933200 0.689287 0.090000
776.503200 0.690901 0.088523
776.073100 0.690843 0.091937
775.642900 0.688203 0.093696
775.212600 0.688151 0.099042
774.782200 0.691756 0.099571
774.351700 0.694853 0.099002
773.921200 0.696629 0.102007
773.490500 0.695314 0.104520
773.059800 0.693946 0.109075
772.628900 0.691056 0.112067
772.198000 0.689846 0.113421
771.766900 0.690809 0.113514
771.335800 0.693607 0.113165
770.904600 0.694166 0.116027
770.473300 0.694481 0.118289
770.041900 0.693837 0.124617
769.610400 0.692315 0.129259
769.178700 0.693195 0.136209
768.747100 0.692556 0.141481
768.315200 0.692737 0.140603
767.883400 0.692275 0.136841
767.451400 0.695710 0.139091
767.019300 0.698002 0.141001
766.587200 0.696719 0.145936
766.154900 0.696320 0.151000
765.722500 0.698243 0.153285
765.290100 0.698085 0.158184
764.857500 0.696248 0.162730
764.424900 0.698173 0.164435
763.992200 0.697457 0.166176
763.559300 0.696432 0.168506
763.126400 0.695779 0.171931
762.693400 0.693483 0.177325
762.260300 0.694141 0.178360
761.827100 0.696124 0.179238
761.393800 0.701251 0.179034
760.960400 0.702315 0.184659
760.526900 0.701097 0.189753
760.093300 0.700792 0.194850
759.659700 0.703432 0.196164
759.225900 0.701251 0.200709
758.792100 0.701809 0.200899
758.358100 0.702272 0.205242
757.924000 0.704418 0.204104
757.489900 0.707373 0.199767
757.055600 0.711939 0.198275
756.621300 0.709700 0.198484
756.186800 0.712276 0.198578
755.752300 0.713707 0.200163
755.317700 0.713863 0.199369
754.883000 0.712185 0.200562
754.448200 0.712011 0.202258
754.013200 0.709532 0.203927
753.578200 0.714095 0.201694
753.143100 0.715454 0.200356
752.707900 0.718908 0.198253
752.272600 0.719704 0.197110
751.837300 0.720756 0.196947
751.401800 0.719897 0.192967
750.966200 0.719213 0.193340
750.530600 0.719607 0.194672
750.094800 0.721970 0.194282
749.658900 0.723659 0.194652
749.223000 0.725177 0.193330
748.786900 0.725008 0.194104
748.350800 0.726645 0.194741
747.914600 0.727551 0.193236
747.478200 0.729903 0.193362
747.041700 0.729564 0.194301
746.605200 0.728045 0.198455
746.168600 0.731762 0.195044
745.731900 0.732547 0.194274
745.295000 0.731421 0.195425
744.858200 0.730759 0.191469
744.421100 0.730587 0.190904
743.984100 0.730587 0.190647
743.546800 0.733185 0.186950
743.109600 0.734358 0.184188
742.672200 0.735787 0.182782
742.234700 0.737478 0.183751
741.797100 0.737738 0.183745
741.359400 0.736567 0.186658
740.921600 0.738995 0.184578
740.483800 0.741990 0.184717
740.045800 0.743294 0.184598
739.607700 0.745588 0.185548
739.169600 0.748161 0.182774
738.731300 0.747387 0.183342
738.293000 0.748517 0.185135
737.854500 0.748102 0.184188
737.416000 0.749232 0.184164
736.977300 0.751878 0.182913
736.538600 0.754318 0.181528
736.099700 0.754499 0.185825
735.660800 0.754680 0.189437
735.221800 0.754884 0.192482
734.782700 0.756784 0.195264
734.343400 0.757529 0.196237
733.904100 0.758864 0.198316
733.464700 0.762459 0.197854
733.025200 0.761743 0.200360
732.585600 0.764419 0.203161
732.145900 0.766711 0.205456
731.706100 0.770170 0.211022
731.266200 0.770211 0.215352
730.826200 0.771123 0.217709
730.386100 0.773245 0.218055
729.945900 0.775326 0.218760
729.505700 0.779057 0.220922
729.065300 0.783005 0.219848
728.624800 0.786778 0.221459
728.184300 0.786002 0.222448
727.743600 0.787907 0.224511
727.302800 0.787839 0.224148
726.861900 0.789325 0.223249
726.421000 0.792000 0.225764
725.979900 0.794645 0.229628
725.538800 0.796518 0.230435
725.097500 0.798420 0.232595
724.656100 0.801243 0.231332
724.214700 0.804840 0.230975
723.773200 0.807457 0.230793
723.331500 0.807996 0.231554
722.889800 0.810642 0.232341
722.447900 0.809671 0.234813
722.006000 0.810077 0.233830
721.564000 0.811932 0.235023
721.121800 0.812115 0.238840
720.679600 0.811932 0.238856
720.237300 0.813612 0.241715
719.794900 0.814164 0.243056
719.352400 0.813586 0.244790
718.909700 0.815471 0.247163
718.467000 0.817917 0.248658
718.024200 0.821509 0.248266
717.581300 0.826053 0.248562
717.138300 0.823967 0.249632
716.695200 0.824909 0.250605
716.252000 0.825286 0.254058
715.808700 0.825852 0.255856
