## SPECTRUM TYPE:
LCE

## DATE:
25/06/2026

## COMMENTS:

## NUMBER OF SPECTRUM:
1

## ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

## UNIT:
nm


# SPECTRUM:
1

# CAPTION:


# START TIME:
10:58:02

# END TIME:
10:58:02

# THETA ANGLE:
0.00 ø

# INCIDENCE ANGLE:
69.95 ø

# ACCUMULATION NUMBER:
7

# ELLIPSOMETRIC CONFIGURATION:
0.00 ø :Modulator
+45.00 øAnalyser

# INTEGRATION TIME:
30 ms

# FIRST POINT:
999.79 nm

# LAST POINT:
439.65 nm

# INCREMENT:
0.00 nm

# NUMBER OF POINTS:
1273

# DATA:
nm Psi Delta Ic Is Reflectance IcPrim IntegrationTime IntensityMax Polarization PolarizationGen eV 
968.0861 35.653 174.009 -68.32557 7.16997 0.527 23.24482 30.0000 12.17 8.1143 9.7291 1.280714 
967.6962 35.953 174.151 -115.20373 11.80207 0.193 37.83981 30.0000 11.90 7.6398 9.1740 1.281230 
967.3063 36.143 173.758 -106.43747 11.64245 1.312 34.19831 30.0000 12.02 6.2377 7.5325 1.281747 
966.9163 37.738 171.175 -118.78172 18.44115 1.561 31.14112 30.0000 12.21 4.0655 4.8960 1.282264 
966.5261 46.936 153.952 -19.83323 9.69375 -6.197 -1.49439 30.0000 12.07 1.3961 1.5708 1.282782 
966.1359 60.971 16.222 25.09941 7.30232 1.275 -16.29732 30.0000 11.81 3.5191 4.0350 1.283300 
965.7457 57.677 140.430 -6.57596 5.43440 -0.930 -4.04253 30.0000 12.01 1.2065 1.2883 1.283818 
965.3553 53.304 143.256 -13.54866 10.11513 1.356 -5.04321 30.0000 12.35 1.0461 1.0781 1.284337 
964.9649 42.323 328.685 4.13462 -2.51533 10.107 0.45352 30.0000 12.41 0.7988 0.8957 1.284857 
964.5743 60.762 358.387 0.61179 -0.01723 3.045 -0.37542 30.0000 12.19 0.6104 0.8855 1.285377 
964.1838 57.970 99.938 -0.11741 0.67009 -1.799 -0.33092 30.0000 12.37 1.1797 1.4381 1.285898 
963.7931 75.779 334.118 0.54890 -0.26632 1.142 -1.12636 30.0000 12.37 0.7327 1.1543 1.286419 
963.4023 75.127 306.448 0.35570 -0.48162 0.144 -1.04772 30.0000 12.60 0.7081 1.1049 1.286941 
963.0115 76.208 343.244 0.32309 -0.09727 1.407 -0.64587 30.0000 12.68 0.6205 1.0124 1.287463 
962.6207 76.462 43.535 0.09373 0.08906 2.200 -0.25293 30.0000 12.82 0.5799 0.7995 1.287986 
962.2297 33.797 110.982 -0.08104 0.21131 1.869 0.09331 30.0000 12.92 0.6607 0.7902 1.288509 
961.8386 14.924 59.070 0.12091 0.20179 1.694 0.40997 30.0000 12.98 0.7892 1.0348 1.289033 
961.4474 9.443 295.799 0.06272 -0.12975 1.550 0.42126 30.0000 13.13 0.7556 1.0117 1.289558 
961.0562 11.540 275.954 0.02161 -0.20719 2.397 0.48887 30.0000 13.01 0.8215 1.1410 1.290083 
960.6649 16.827 274.808 0.02859 -0.33989 0.018 0.51232 30.0000 13.36 0.7506 1.0044 1.290608 
960.2736 24.287 272.520 0.02851 -0.64779 0.024 0.57216 30.0000 13.12 0.6754 0.8247 1.291134 
959.8821 11.447 286.803 0.04982 -0.16497 1.250 0.40808 30.0000 13.25 0.5678 0.6279 1.291661 
959.4905 28.810 82.215 0.05849 0.42783 3.111 0.27382 30.0000 13.14 0.5411 0.5740 1.292188 
959.0989 50.501 86.090 0.07111 1.04044 1.353 -0.20274 30.0000 13.68 0.6020 0.7653 1.292715 
958.7073 57.386 86.496 0.01645 0.26870 2.292 -0.12423 30.0000 13.76 0.5211 0.6543 1.293243 
958.3155 49.757 92.382 -0.02059 0.49498 -23.384 -0.08302 30.0000 13.35 0.5336 0.5803 1.293772 
957.9236 47.182 95.406 -0.04717 0.49846 1.649 -0.03821 30.0000 13.37 0.5558 0.5926 1.294301 
957.5317 43.962 99.656 -0.05675 0.33354 -224.752 0.01227 30.0000 13.31 0.5740 0.6113 1.294831 
957.1396 24.141 99.400 -0.03760 0.22712 2.528 0.20524 30.0000 13.15 0.6510 0.7596 1.295362 
956.7476 12.510 96.439 -0.01879 0.16648 -4.958 0.35897 30.0000 13.67 0.6420 0.8297 1.295892 
956.3554 1.271 229.223 -0.01653 -0.01916 2.371 0.57007 30.0000 14.08 0.6408 0.9044 1.296424 
955.9632 13.725 138.810 -0.22242 0.19464 -0.011 0.56895 30.0000 14.23 0.6843 0.9387 1.296956 
955.5709 8.520 47.720 0.14001 0.15398 -0.009 0.67902 30.0000 13.96 0.7207 0.9716 1.297488 
955.1784 15.245 359.141 0.33737 -0.00506 -0.009 0.57305 30.0000 13.98 0.6399 0.8918 1.298021 
954.7859 25.757 350.005 0.50004 -0.08813 1.725 0.40368 30.0000 14.32 0.6020 0.8334 1.298555 
954.3934 36.340 357.655 0.59221 -0.02425 14.071 0.18482 30.0000 14.05 0.5931 0.8039 1.299089 
954.0007 45.921 0.410 0.60702 0.00434 1.996 -0.01952 30.0000 14.19 0.5962 0.8138 1.299624 
953.6080 46.227 19.945 0.45262 0.16425 1.601 -0.02063 30.0000 14.42 0.6257 0.8224 1.300159 
953.2152 56.145 45.565 0.31263 0.31886 -2.153 -0.18306 30.0000 14.51 0.6177 0.7594 1.300695 
